beta_extend,beta_flex,candidate_id,candidate_index,canonical_beta_id,endpoint_E0,endpoint_E1,endpoint_E2,endpoint_E3,endpoint_E4,extension_hip_peak_nm,extension_hip_rms_nm,extension_knee_peak_nm,extension_knee_rms_nm,feature_vector,feature_vector_id,flexion_hip_peak_nm,flexion_hip_rms_nm,flexion_knee_peak_nm,flexion_knee_rms_nm,hip_peak_nm,hip_rms_nm,knee_peak_nm,knee_rms_nm,leg_id,relative_extension_vector_rms,relative_flexion_vector_rms,relative_full_hip_peak,relative_full_hip_rms,relative_full_knee_peak,relative_full_knee_rms,relative_hip_extension_peak,relative_hip_extension_rms,relative_hip_flexion_peak,relative_hip_flexion_rms,relative_knee_extension_peak,relative_knee_extension_rms,relative_knee_flexion_peak,relative_knee_flexion_rms
-0.0075,-0.0075,SUBJECT_V3_078eb5b40ef177436694214a,234,MYOLEG_V3_K0234,164.06645286768764,1.0000080737775539,1.0025693941619982,1.0000000000000098,1.0000000000000098,241.4716083019938,137.33242450443342,115.51248936698093,73.03129910574283,"[0.9998297544935139,1.0002418780669131,0.9983284044870557,1.0025693941619982,1.0000000000000098,0.9999999999999999,1.0,0.9999998526257817]",MECHANICAL_ENDPOINT_FEATURE_VECTOR_V1,241.4718801313431,150.56876602252044,115.035519468749,78.41490424382047,241.4718801313431,145.2759308341362,115.51248936698093,76.24109703342712,LEG_4_STRONG_STRUCTURAL_MISMATCH,1.0007535912783843,0.9995088635876912,1.0000000000000098,0.9999895065215864,0.9999998526257817,1.0000080737775539,0.9999999999999999,1.0002418780669131,1.0000000000000098,0.9998297544935139,0.9999998526257817,1.0025693941619982,1.0,0.9983284044870557
-0.005,-0.0075,SUBJECT_V3_aec08064e2471dceadbf3576,235,MYOLEG_V3_K0235,164.05043405695528,0.9999584895927995,1.0017086881901347,1.0000000000000098,1.0000000000000098,241.4716083019938,137.32136888287437,115.51250016492715,72.96860172475425,"[0.9998297544935139,1.00016135596362,0.9983284044870557,1.0017086881901347,1.0000000000000098,0.9999999999999999,1.0,0.9999999461043716]",MECHANICAL_ENDPOINT_FEATURE_VECTOR_V1,241.4718801313431,150.56876602252044,115.035519468749,78.41490424382047,241.4718801313431,145.27142477365084,115.51250016492715,76.2152088398959,LEG_4_STRONG_STRUCTURAL_MISMATCH,1.000501439470839,0.9995088635876912,1.0000000000000098,0.9999584895927995,0.9999999461043716,0.9996685140970918,0.9999999999999999,1.00016135596362,1.0000000000000098,0.9998297544935139,0.9999999461043716,1.0017086881901347,1.0,0.9983284044870557
-0.0025,-0.0075,SUBJECT_V3_b6564d9ad30dd910252dd6fa,236,MYOLEG_V3_K0236,164.0344794099,0.9999274448014995,1.0008521984522611,1.000000039520854,1.000000039520854,241.4716083019938,137.3103027821225,115.51251095569916,72.90621147167863,"[0.9998297544935139,1.0000807575365636,0.9983284044870557,1.0008521984522611,1.0000000000000098,0.9999999999999999,1.0,1.000000039520854]",MECHANICAL_ENDPOINT_FEATURE_VECTOR_V1,241.4718801313431,150.56876602252044,115.035519468749,78.41490424382047,241.4718801313431,145.26691466537045,115.51251095569916,76.18946081237806,LEG_4_STRONG_STRUCTURAL_MISMATCH,1.0002502589611686,0.9995088635876912,1.0000000000000098,0.9999274448014995,1.000000039520854,0.9993307928889303,0.9999999999999999,1.0000807575365636,1.0000000000000098,0.9998297544935139,1.000000039520854,1.0008521984522611,1.0,0.9983284044870557
0.0,-0.0075,SUBJECT_V3_198c803cf4cae8d33439a8f2,237,MYOLEG_V3_K0237,164.01858932498942,0.9998963736859858,1.000000086768055,1.0000001328752417,1.0000001328752417,241.4716083019938,137.2992267489461,115.51252173929848,72.84413008342246,"[0.9998297544935139,1.000000086768055,0.9983284044870557,0.9999999487925283,1.0000000000000098,0.9999999999999999,1.0,1.0000001328752417]",MECHANICAL_ENDPOINT_FEATURE_VECTOR_V1,241.4718801313431,150.56876602252044,115.035519468749,78.41490424382047,241.4718801313431,145.2624007327753,115.51252173929848,76.16385348385498,LEG_4_STRONG_STRUCTURAL_MISMATCH,1.0000000564611173,0.9995088635876912,1.0000000000000098,0.9998963736859858,1.0000001328752417,0.9989949171438617,0.9999999999999999,1.000000086768055,1.0000000000000098,0.9998297544935139,1.0000001328752417,0.9999999487925283,1.0,0.9983284044870557
0.0025,-0.0075,SUBJECT_V3_32e1d5ad2daecfa5d4422c5d,238,MYOLEG_V3_K0238,164.0027814808272,0.9998652802766463,0.9999193541119392,1.0000002252122786,1.0000002252122786,241.4716083019938,137.2881422186498,115.51253240538104,72.78244793090401,"[0.9998297544935139,0.9999193541119392,0.9983284044870557,0.9991531798176058,1.0000000000000098,0.9999999999999999,1.0,1.0000002252122786]",MECHANICAL_ENDPOINT_FEATURE_VECTOR_V1,241.4718801313431,150.56876602252044,115.035519468749,78.41490424382047,241.4718801313431,145.25788356138986,115.51253240538104,76.1384239179776,LEG_4_STRONG_STRUCTURAL_MISMATCH,0.999751110837464,0.9995088635876912,1.0000000000000098,0.9998652802766463,1.0000002252122786,0.9986613730032404,0.9999999999999999,0.9999193541119392,1.0000000000000098,0.9998297544935139,1.0000002252122786,0.9991531798176058,1.0,0.9983284044870557
0.005,-0.0075,SUBJECT_V3_989a71716ef0ef432148f92b,239,MYOLEG_V3_K0239,163.98702191224314,0.9998341634183907,0.9998385565592621,1.0000003174836274,1.0000003174836274,241.4716083019938,137.27704877810658,115.51254306387581,72.72098904281306,"[0.9998297544935139,0.9998385565592621,0.9983284044870557,0.9983094758036597,1.0000000000000098,0.9999999999999999,1.0,1.0000003174836274]",MECHANICAL_ENDPOINT_FEATURE_VECTOR_V1,241.4718801313431,150.56876602252044,115.035519468749,78.41490424382047,241.4718801313431,145.25336298340554,115.51254306387581,76.11309938281026,LEG_4_STRONG_STRUCTURAL_MISMATCH,0.9995028876411292,0.9995088635876912,1.0000000000000098,0.9998341634183907,1.0000003174836274,0.998329206486527,0.9999999999999999,0.9998385565592621,1.0000000000000098,0.9998297544935139,1.0000003174836274,0.9983094758036597,1.0,0.9983284044870557
0.0075,-0.0075,SUBJECT_V3_4145512ff514c6a904330d37,240,MYOLEG_V3_K0240,163.9713279555744,0.9998030245869766,0.9998297544935139,1.0000004096892974,1.0000004096892974,241.4716083019938,137.26594695209698,115.51255371478385,72.65984365466434,"[0.9998297544935139,0.9997576979321908,0.9983284044870557,0.997470075498548,1.0000000000000098,0.9999999999999999,1.0,1.0000004096892974]",MECHANICAL_ENDPOINT_FEATURE_VECTOR_V1,241.4718801313431,150.56876602252044,115.035519468749,78.41490424382047,241.4718801313431,145.24883921321668,115.51255371478385,76.08791690359027,LEG_4_STRONG_STRUCTURAL_MISMATCH,0.9992556603117219,0.9995088635876912,1.0000000000000098,0.9998030245869766,1.0000004096892974,0.9979989032312278,0.9999999999999999,0.9997576979321908,1.0000000000000098,0.9998297544935139,1.0000004096892974,0.997470075498548,1.0,0.9983284044870557
0.01,-0.0075,SUBJECT_V3_4eef08ade2919f2be087fe75,241,MYOLEG_V3_K0241,163.9556999472758,0.9997718654303333,0.9998297544935139,1.0000005018292961,1.0000005018292961,241.4716083019938,137.2548373268928,115.51256435810603,72.59901310993686,"[0.9998297544935139,0.9996767825007554,0.9983284044870557,0.9966349973454719,1.0000000000000098,0.9999999999999999,1.0,1.0000005018292961]",MECHANICAL_ENDPOINT_FEATURE_VECTOR_V1,241.4718801313431,150.56876602252044,115.035519468749,78.41490424382047,241.4718801313431,145.24431249023024,115.51256435810603,76.06287684831202,LEG_4_STRONG_STRUCTURAL_MISMATCH,0.9990094345931025,0.9995088635876912,1.0000000000000098,0.9997718654303333,1.0000005018292961,0.9976704680641011,0.9999999999999999,0.9996767825007554,1.0000000000000098,0.9998297544935139,1.0000005018292961,0.9966349973454719,1.0,0.9983284044870557
0.0125,-0.0075,SUBJECT_V3_3dec16d43ed84730e1378847,242,MYOLEG_V3_K0242,163.94013848520592,0.9997406914603522,0.9998297544935139,1.0000005939036303,1.0000005939036303,241.4716083019938,137.24372186665911,115.51257499384316,72.538497515835,"[0.9998297544935139,0.9995958245706829,0.9983284044870557,0.9958042428161268,1.0000000000000098,0.9999999999999999,1.0,1.0000005939036303]",MECHANICAL_ENDPOINT_FEATURE_VECTOR_V1,241.4718801313431,150.56876602252044,115.035519468749,78.41490424382047,241.4718801313431,145.2397836151998,115.51257499384316,76.03797907597513,LEG_4_STRONG_STRUCTURAL_MISMATCH,0.9987642203504765,0.9995088635876912,1.0000000000000098,0.9997406914603522,1.0000005939036303,0.9973438991357311,0.9999999999999999,0.9995958245706829,1.0000000000000098,0.9998297544935139,1.0000005939036303,0.9958042428161268,1.0,0.9983284044870557
0.015,-0.0075,SUBJECT_V3_a3b8b0b58bbbe131f3a0aa70,243,MYOLEG_V3_K0243,163.92464305484032,0.9997094952570922,0.9998297544935139,1.0000006859123087,1.0000006859123087,241.4716083019938,137.2325979246036,115.51258562199621,72.47829987171598,"[0.9998297544935139,0.9995148048644243,0.9983284044870557,0.9949778530855127,1.0000000000000098,0.9999999999999999,1.0,1.0000006859123087]",MECHANICAL_ENDPOINT_FEATURE_VECTOR_V1,241.4718801313431,150.56876602252044,115.035519468749,78.41490424382047,241.4718801313431,145.23525151017517,115.51258562199621,76.01322463514467,LEG_4_STRONG_STRUCTURAL_MISMATCH,0.9985200099207316,0.9995088635876912,1.0000000000000098,0.9997094952570922,1.0000006859123087,0.9970192101995075,0.9999999999999999,0.9995148048644243,1.0000000000000098,0.9998297544935139,1.0000006859123087,0.9949778530855127,1.0,0.9983284044870557
0.0175,-0.0075,SUBJECT_V3_12d143a2620d960ce1c91ac9,244,MYOLEG_V3_K0244,163.90921446612847,0.9996782835456528,0.9998297544935139,1.0000007778553381,1.0000007778553381,241.4716083019938,137.22146789762118,115.51259624256599,72.41842057825654,"[0.9998297544935139,0.9994337408394354,0.9983284044870557,0.9941558336540968,1.0000000000000098,0.9999999999999999,1.0,1.0000007778553381]",MECHANICAL_ENDPOINT_FEATURE_VECTOR_V1,241.4718801313431,150.56876602252044,115.035519468749,78.41490424382047,241.4718801313431,145.2307171521617,115.51259624256599,75.98861350473574,LEG_4_STRONG_STRUCTURAL_MISMATCH,0.9982768165131486,0.9995088635876912,1.0000000000000098,0.9996782835456528,1.0000007778553381,0.9966964009788724,0.9999999999999999,0.9994337408394354,1.0000000000000098,0.9998297544935139,1.0000007778553381,0.9941558336540968,1.0,0.9983284044870557
0.02,-0.0075,SUBJECT_V3_0186eb090b5e998b4d573e6d,245,MYOLEG_V3_K0245,163.89385364310175,0.999647065741899,0.9998297544935139,1.0000008697327267,1.0000008697327267,241.4716083019938,137.21033514267694,115.51260685555341,72.35885881232421,"[0.9998297544935139,0.9993526569457105,0.9983284044870557,0.9933381732219643,1.0000000000000098,0.9999999999999999,1.0,1.0000008697327267]",MECHANICAL_ENDPOINT_FEATURE_VECTOR_V1,241.4718801313431,150.56876602252044,115.035519468749,78.41490424382047,241.4718801313431,145.2261819090723,115.51260685555341,75.9641451613819,LEG_4_STRONG_STRUCTURAL_MISMATCH,0.9980346551418908,0.9995088635876912,1.0000000000000098,0.999647065741899,1.0000008697327267,0.9963754646091467,0.9999999999999999,0.9993526569457105,1.0000000000000098,0.9998297544935139,1.0000008697327267,0.9933381732219643,1.0,0.9983284044870557
0.0225,-0.0075,SUBJECT_V3_31157a8fa629cf85503f65d5,246,MYOLEG_V3_K0246,163.8785591337421,0.9996158208614713,0.9998297544935139,1.0000009615444814,1.0000009615444814,241.4716083019938,137.19919217540055,115.51261746095932,72.29962182662406,"[0.9998297544935139,0.9992714986718653,0.9983284044870557,0.9925249713538256,1.0000000000000098,0.9999999999999999,1.0,1.0000009615444814]",MECHANICAL_ENDPOINT_FEATURE_VECTOR_V1,241.4718801313431,150.56876602252044,115.035519468749,78.41490424382047,241.4718801313431,145.2216427323526,115.51261746095932,75.93982239818808,LEG_4_STRONG_STRUCTURAL_MISMATCH,0.9977935033619229,0.9995088635876912,1.0000000000000098,0.9996158208614713,1.0000009615444814,0.9960564377257886,0.9999999999999999,0.9992714986718653,1.0000000000000098,0.9998297544935139,1.0000009615444814,0.9925249713538256,1.0,0.9983284044870557
0.025,-0.0075,SUBJECT_V3_e54d75f66c1924d422cd24f7,247,MYOLEG_V3_K0247,163.86333210217066,0.9995845703118886,0.9998297544935139,1.0000010532906103,1.0000010532906103,241.4716083019938,137.1880466294175,115.51262805878463,72.24070194538113,"[0.9998297544935139,0.9991903216163636,0.9983284044870557,0.991716122677092,1.0000000000000098,0.9999999999999999,1.0,1.0000010532906103]",MECHANICAL_ENDPOINT_FEATURE_VECTOR_V1,241.4718801313431,150.56876602252044,115.035519468749,78.41490424382047,241.4718801313431,145.21710273203252,115.51262805878463,75.91564187794627,LEG_4_STRONG_STRUCTURAL_MISMATCH,0.9975533799716108,0.9995088635876912,1.0000000000000098,0.9995845703118886,1.0000010532906103,0.9957392765566706,0.9999999999999999,0.9991903216163636,1.0000000000000098,0.9998297544935139,1.0000010532906103,0.991716122677092,1.0,0.9983284044870557
0.0275,-0.0075,SUBJECT_V3_f9e7e781c77ed07fd550f398,248,MYOLEG_V3_K0248,163.84817292548908,0.9995533164672984,0.9998297544935139,1.0000011449711217,1.0000011449711217,241.4716083019938,137.1768993510948,115.51263864903027,72.18210022172059,"[0.9998297544935139,0.9991091319436036,0.9983284044870557,0.9909116416490038,1.0000000000000098,0.9999999999999999,1.0,1.0000011449711217]",MECHANICAL_ENDPOINT_FEATURE_VECTOR_V1,241.4718801313431,150.56876602252044,115.035519468749,78.41490424382047,241.4718801313431,145.2125622530221,115.51263864903027,75.89160385005151,LEG_4_STRONG_STRUCTURAL_MISMATCH,0.9973142913650711,0.9995088635876912,1.0000000000000098,0.9995533164672984,1.0000011449711217,0.9954239843729562,0.9999999999999999,0.9991091319436036,1.0000000000000098,0.9998297544935139,1.0000011449711217,0.9909116416490038,1.0,0.9983284044870557
0.03,-0.0075,SUBJECT_V3_9d1b6ee4cc5e41f56134beae,249,MYOLEG_V3_K0249,163.83308208112578,0.9995220617587088,0.9998297544935139,1.000001236586022,1.000001236586022,241.4716083019938,137.16575120725074,115.51264923169703,72.1238181978854,"[0.9998297544935139,0.9990279359669377,0.9983284044870557,0.9901115494413822,1.0000000000000098,0.9999999999999999,1.0,1.000001236586022]",MECHANICAL_ENDPOINT_FEATURE_VECTOR_V1,241.4718801313431,150.56876602252044,115.035519468749,78.41490424382047,241.4718801313431,145.20802164849206,115.51264923169703,75.86770876421635,LEG_4_STRONG_STRUCTURAL_MISMATCH,0.997076245521158,0.9995088635876912,1.0000000000000098,0.9995220617587088,1.000001236586022,0.9951105670732511,0.9999999999999999,0.9990279359669377,1.0000000000000098,0.9998297544935139,1.000001236586022,0.9901115494413822,1.0,0.9983284044870557
-0.03,-0.005,SUBJECT_V3_78334a7fab1a06de0cf7b3f5,250,MYOLEG_V3_K0250,164.2298143407411,1.0034804942941342,1.0105008563442701,1.0000000000000064,1.0000000000000064,241.4716083019938,137.43137118336844,115.51239186240701,73.60905959828564,"[0.9998869856966072,1.000962542631917,0.9988881475337058,1.0105008563442701,1.0000000000000064,0.9999999999999999,1.0,0.9999990085217365]",MECHANICAL_ENDPOINT_FEATURE_VECTOR_V1,241.4718801313423,150.57738472144294,115.035519468749,78.45886993407524,241.4718801313423,145.32133005642692,115.51239186240701,76.5058360455287,LEG_4_STRONG_STRUCTURAL_MISMATCH,1.003065449156361,0.9996734568857693,1.0000000000000064,1.0003020066421107,0.9999990085217365,1.0034804942941342,0.9999999999999999,1.000962542631917,1.0000000000000064,0.9998869856966072,0.9999990085217365,1.0105008563442701,1.0,0.9988881475337058
-0.0275,-0.005,SUBJECT_V3_b781d3d376ce98e0c5f2f236,251,MYOLEG_V3_K0251,164.2132417525585,1.003124906205182,1.0096034847970832,1.0000000000000064,1.0000000000000064,241.4716083019938,137.42043757583428,115.5124027249811,73.54369134522184,"[0.9998869856966072,1.0008829092010396,0.9988881475337058,1.0096034847970832,1.0000000000000064,0.9999999999999999,1.0,0.9999991025598145]",MECHANICAL_ENDPOINT_FEATURE_VECTOR_V1,241.4718801313423,150.57738472144294,115.035519468749,78.45886993407524,241.4718801313423,145.31687190762298,115.5124027249811,76.47872583841674,LEG_4_STRONG_STRUCTURAL_MISMATCH,1.002804921861819,0.9996734568857693,1.0000000000000064,1.0002713195076567,0.9999991025598145,1.003124906205182,0.9999999999999999,1.0008829092010396,1.0000000000000064,0.9998869856966072,0.9999991025598145,1.0096034847970832,1.0,0.9988881475337058
-0.025,-0.005,SUBJECT_V3_d47ced4a795530d86afe8c20,252,MYOLEG_V3_K0252,164.19672714912875,1.002771070737331,1.0087100598981422,1.0000000000000064,1.0000000000000064,241.4716083019938,137.4094836045877,115.51241358036883,73.478610582331,"[0.9998869856966072,1.0008031274538558,0.9988881475337058,1.0087100598981422,1.0000000000000064,0.9999999999999999,1.0,0.9999991965356797]",MECHANICAL_ENDPOINT_FEATURE_VECTOR_V1,241.4718801313423,150.57738472144294,115.035519468749,78.45886993407524,241.4718801313423,145.31240567411163,115.51241358036883,76.4517492519814,LEG_4_STRONG_STRUCTURAL_MISMATCH,1.0025452649258013,0.9996734568857693,1.0000000000000064,1.0002405767230853,0.9999991965356797,1.002771070737331,0.9999999999999999,1.0008031274538558,1.0000000000000064,0.9998869856966072,0.9999991965356797,1.0087100598981422,1.0,0.9988881475337058
-0.0225,-0.005,SUBJECT_V3_65e8adffd2e982e0a955c7b9,253,MYOLEG_V3_K0253,164.18027315960666,1.002419002300571,1.00782062386741,1.0000000000000064,1.0000000000000064,241.4716083019938,137.398515267868,115.5124244285717,73.41382038508972,"[0.9998869856966072,1.0007232410777185,0.9988881475337058,1.00782062386741,1.0000000000000064,0.9999999999999999,1.0,0.9999992904493451]",MECHANICAL_ENDPOINT_FEATURE_VECTOR_V1,241.4718801313423,150.57738472144294,115.035519468749,78.45886993407524,241.4718801313423,145.30793380259928,115.5124244285717,76.42490738484724,LEG_4_STRONG_STRUCTURAL_MISMATCH,1.0022865200972237,0.9996734568857693,1.0000000000000064,1.000209795130008,0.9999992904493451,1.002419002300571,0.9999999999999999,1.0007232410777185,1.0000000000000064,0.9998869856966072,0.9999992904493451,1.00782062386741,1.0,0.9988881475337058
-0.02,-0.005,SUBJECT_V3_d692dd980d117fce26bbe045,254,MYOLEG_V3_K0254,164.16387879132986,1.0020687376628679,1.0069352755274812,1.0000000000000064,1.0000000000000064,241.4716083019938,137.38752632857222,115.512435269591,73.34932795214431,"[0.9998869856966072,1.0006432046455445,0.9988881475337058,1.0069352755274812,1.0000000000000064,0.9999999999999999,1.0,0.9999993843008217]",MECHANICAL_ENDPOINT_FEATURE_VECTOR_V1,241.4718801313423,150.57738472144294,115.035519468749,78.45886993407524,241.4718801313423,145.3034537512426,115.512435269591,76.39820304022167,LEG_4_STRONG_STRUCTURAL_MISMATCH,1.0020286721823288,0.9996734568857693,1.0000000000000064,1.00017895723195,0.9999993843008217,1.0020687376628679,0.9999999999999999,1.0006432046455445,1.0000000000000064,0.9998869856966072,0.9999993843008217,1.0069352755274812,1.0,0.9988881475337058
-0.0175,-0.005,SUBJECT_V3_cc8b760eebbf23eb259437ec,255,MYOLEG_V3_K0255,164.14754771258956,1.0017202154553388,1.0060538656411888,1.0000000000000064,1.0000000000000064,241.4716083019938,137.37653311667907,115.512446103428,73.28512241244262,"[0.9998869856966072,1.0005631370944932,0.9988881475337058,1.0060538656411888,1.0000000000000064,0.9999999999999999,1.0,0.9999994780901208]",MECHANICAL_ENDPOINT_FEATURE_VECTOR_V1,241.4718801313423,150.57738472144294,115.035519468749,78.45886993407524,241.4718801313423,145.29897217833476,115.512446103428,76.37163153931155,LEG_4_STRONG_STRUCTURAL_MISMATCH,1.0017717793005356,0.9996734568857693,1.0000000000000064,1.0001481088604762,0.9999994780901208,1.0017202154553388,0.9999999999999999,1.0005631370944932,1.0000000000000064,0.9998869856966072,0.9999994780901208,1.0060538656411888,1.0,0.9988881475337058
-0.015,-0.005,SUBJECT_V3_3c4a1c76eabd199ea77465b7,256,MYOLEG_V3_K0256,164.13127797788624,1.0013734974462656,1.005176556299367,1.0000000000000064,1.0000000000000064,241.4716083019938,137.3655242959328,115.51245693008413,73.22121557335105,"[0.9998869856966072,1.000482955858501,0.9988881475337058,1.005176556299367,1.0000000000000064,0.9999999999999999,1.0,0.9999995718172544]",MECHANICAL_ENDPOINT_FEATURE_VECTOR_V1,241.4718801313423,150.57738472144294,115.035519468749,78.45886993407524,241.4718801313423,145.2944844630735,115.51245693008413,76.34519759136036,LEG_4_STRONG_STRUCTURAL_MISMATCH,1.001515811279014,0.9996734568857693,1.0000000000000064,1.000117218208847,0.9999995718172544,1.0013734974462656,0.9999999999999999,1.000482955858501,1.0000000000000064,0.9998869856966072,0.9999995718172544,1.005176556299367,1.0,0.9988881475337058
-0.0125,-0.005,SUBJECT_V3_195f08f6d697540acfc190a9,257,MYOLEG_V3_K0257,164.1150707118763,1.001028580878015,1.0043033465175233,1.0000000000000064,1.0000000000000064,241.4716083019938,137.3545033837421,115.51246774956078,73.15760736315508,"[0.9998869856966072,1.000402686556132,0.9988881475337058,1.0043033465175233,1.0000000000000064,0.9999999999999999,1.0,0.9999996654822348]",MECHANICAL_ENDPOINT_FEATURE_VECTOR_V1,241.4718801313423,150.57738472144294,115.035519468749,78.45886993407524,241.4718801313423,145.28999204017538,115.51246774956078,76.31890098612489,LEG_4_STRONG_STRUCTURAL_MISMATCH,1.00126078623808,0.9996734568857693,1.0000000000000064,1.000086295152762,0.9999996654822348,1.001028580878015,0.9999999999999999,1.000402686556132,1.0000000000000064,0.9998869856966072,0.9999996654822348,1.0043033465175233,1.0,0.9988881475337058
-0.01,-0.005,SUBJECT_V3_e0ffa76dad190012c5aa80ed,258,MYOLEG_V3_K0258,164.09892600380365,1.0006854885035574,1.0034342999265744,1.0000000000000064,1.0000000000000064,241.4716083019938,137.3434685212988,115.51247856185927,73.09430241699376,"[0.9998869856966072,1.0003223156490113,0.9988881475337058,1.0034342999265744,1.0000000000000064,0.9999999999999999,1.0,0.9999997590850734]",MECHANICAL_ENDPOINT_FEATURE_VECTOR_V1,241.4718801313423,150.57738472144294,115.035519468749,78.45886993407524,241.4718801313423,145.28549415274557,115.51247856185927,76.2927434583025,LEG_4_STRONG_STRUCTURAL_MISMATCH,1.0010067060117456,0.9996734568857693,1.0000000000000064,1.0000553344822263,0.9999997590850734,1.0006854885035574,0.9999999999999999,1.0003223156490113,1.0000000000000064,0.9998869856966072,0.9999997590850734,1.0034342999265744,1.0,0.9988881475337058
-0.0075,-0.005,SUBJECT_V3_ea4bf7d21b43cc6f439c6260,259,MYOLEG_V3_K0259,164.08284514005288,1.0003442091066772,1.0025693941619982,1.0000000000000064,1.0000000000000064,241.4716083019938,137.33242450443342,115.51248936698093,73.03129910574283,"[0.9998869856966072,1.0002418780669131,0.9988881475337058,1.0025693941619982,1.0000000000000064,0.9999999999999999,1.0,0.9999998526257817]",MECHANICAL_ENDPOINT_FEATURE_VECTOR_V1,241.4718801313423,150.57738472144294,115.035519468749,78.45886993407524,241.4718801313423,145.28099275631635,115.51248936698093,76.26672415276353,LEG_4_STRONG_STRUCTURAL_MISMATCH,1.0007535912783843,0.9996734568857693,1.0000000000000064,1.0000243496579126,0.9999998526257817,1.0003442091066772,0.9999999999999999,1.0002418780669131,1.0000000000000064,0.9998869856966072,0.9999998526257817,1.0025693941619982,1.0,0.9988881475337058
-0.005,-0.005,SUBJECT_V3_199576177c91b2b98bb23c7c,260,MYOLEG_V3_K0260,164.0668279297946,1.000004763563683,1.0017086881901347,1.0000000000000064,1.0000000000000064,241.4716083019938,137.32136888287437,115.51250016492715,72.96860172475425,"[0.9998869856966072,1.00016135596362,0.9988881475337058,1.0017086881901347,1.0000000000000064,0.9999999999999999,1.0,0.9999999461043716]",MECHANICAL_ENDPOINT_FEATURE_VECTOR_V1,241.4718801313423,150.57738472144294,115.035519468749,78.45886993407524,241.4718801313423,145.27648685283734,115.51250016492715,76.2408446611278,LEG_4_STRONG_STRUCTURAL_MISMATCH,1.000501439470839,0.9996734568857693,1.0000000000000064,0.9999933338098602,0.9999999461043716,1.000004763563683,0.9999999999999999,1.00016135596362,1.0000000000000064,0.9998869856966072,0.9999999461043716,1.0017086881901347,1.0,0.9988881475337058
-0.0025,-0.005,SUBJECT_V3_5226b7cb4d10afe9e5e1f81d,261,MYOLEG_V3_K0261,164.0508748771134,0.9999622901003323,1.0008521984522611,1.000000039520854,1.000000039520854,241.4716083019938,137.3103027821225,115.51251095569916,72.90621147167863,"[0.9998869856966072,1.0000807575365636,0.9988881475337058,1.0008521984522611,1.0000000000000064,0.9999999999999999,1.0,1.000000039520854]",MECHANICAL_ENDPOINT_FEATURE_VECTOR_V1,241.4718801313423,150.57738472144294,115.035519468749,78.45886993407524,241.4718801313423,145.27197690171405,115.51251095569916,76.21510529425362,LEG_4_STRONG_STRUCTURAL_MISMATCH,1.0002502589611686,0.9996734568857693,1.0000000000000064,0.9999622901003323,1.000000039520854,0.999667155951914,0.9999999999999999,1.0000807575365636,1.0000000000000064,0.9998869856966072,1.000000039520854,1.0008521984522611,1.0,0.9988881475337058
0.0,-0.005,SUBJECT_V3_73c61adc615e3185e1c474ad,262,MYOLEG_V3_K0262,164.03498638043328,0.9999312200675756,1.000000086768055,1.0000001328752417,1.0000001328752417,241.4716083019938,137.2992267489461,115.51252173929848,72.84413008342246,"[0.9998869856966072,1.000000086768055,0.9988881475337058,0.9999999487925283,1.0000000000000064,0.9999999999999999,1.0,1.0000001328752417]",MECHANICAL_ENDPOINT_FEATURE_VECTOR_V1,241.4718801313423,150.57738472144294,115.035519468749,78.45886993407524,241.4718801313423,145.26746312641907,115.51252173929848,76.18950658485329,LEG_4_STRONG_STRUCTURAL_MISMATCH,1.0000000564611173,0.9996734568857693,1.0000000000000064,0.9999312200675756,1.0000001328752417,0.9993313932586334,0.9999999999999999,1.000000086768055,1.0000000000000064,0.9998869856966072,1.0000001328752417,0.9999999487925283,1.0,0.9988881475337058
0.0025,-0.005,SUBJECT_V3_4fdbfe42460287e1f3715f1f,263,MYOLEG_V3_K0263,164.01918011658685,0.9999001277418372,0.9999193541119392,1.0000002252122786,1.0000002252122786,241.4716083019938,137.2881422186498,115.51253240538104,72.78244793090401,"[0.9998869856966072,0.9999193541119392,0.9988881475337058,0.9991531798176058,1.0000000000000064,0.9999999999999999,1.0,1.0000002252122786]",MECHANICAL_ENDPOINT_FEATURE_VECTOR_V1,241.4718801313423,150.57738472144294,115.035519468749,78.45886993407524,241.4718801313423,145.26294611245643,115.51253240538104,76.1640855840004,LEG_4_STRONG_STRUCTURAL_MISMATCH,0.999751110837464,0.9996734568857693,1.0000000000000064,0.9999001277418372,1.0000002252122786,0.9989979614602262,0.9999999999999999,0.9999193541119392,1.0000000000000064,0.9998869856966072,1.0000002252122786,0.9991531798176058,1.0,0.9988881475337058
