category,object_type,object_id,object_name,field,current_value,unit_or_normalization,xml_or_runtime_source,target_leg,structural_group,spans_hip,spans_knee,hip_contractile_action,knee_contractile_action,hip_moment_arm_max_abs_m,knee_moment_arm_max_abs_m,taxonomy_family,taxonomy_class,interpretation,notes
TENDON_GEOMETRY,tendon,70,sart_l_tendon,spring_reference_length,"[0.124,0.124]",m,mjModel.tendon_lengthspring; XML springlength,False,,,,,,,,TENDON_PATH_ATTACHMENTS_AND_WRAPS,E,reference for tendon spring; stiffness is zero in frozen model,
TENDON_GEOMETRY,tendon,70,sart_l_tendon,stiffness_and_damping,"{""stiffness"":0.0,""damping"":0.0}",MuJoCo tendon stiffness/damping units,mjModel.tendon_stiffness/tendon_damping,False,,,,,,,,TENDON_ELASTICITY,D,both zero: frozen model uses inelastic muscle-tendon semantics,
TENDON_GEOMETRY,tendon,71,semimem_l_tendon,path_and_wraps,"[{""type"":""SITE"",""object_id"":63,""object_name"":""semimem_l-P1"",""parameter"":0.0},{""type"":""CYLINDER"",""object_id"":77,""object_name"":""SM_at_condyles_l_wrap"",""parameter"":332.0},{""type"":""SITE"",""object_id"":309,""object_name"":""semimem_l-P2"",""parameter"":0.0}]",ordered site/wrap topology,mjModel tendon_adr/tendon_num/wrap_*,False,,,,,,,,TENDON_PATH_ATTACHMENTS_AND_WRAPS,E,attachment and wrap geometry,
TENDON_GEOMETRY,tendon,71,semimem_l_tendon,spring_reference_length,"[0.347586,0.347586]",m,mjModel.tendon_lengthspring; XML springlength,False,,,,,,,,TENDON_PATH_ATTACHMENTS_AND_WRAPS,E,reference for tendon spring; stiffness is zero in frozen model,
TENDON_GEOMETRY,tendon,71,semimem_l_tendon,stiffness_and_damping,"{""stiffness"":0.0,""damping"":0.0}",MuJoCo tendon stiffness/damping units,mjModel.tendon_stiffness/tendon_damping,False,,,,,,,,TENDON_ELASTICITY,D,both zero: frozen model uses inelastic muscle-tendon semantics,
TENDON_GEOMETRY,tendon,72,semiten_l_tendon,path_and_wraps,"[{""type"":""SITE"",""object_id"":64,""object_name"":""semiten_l-P1"",""parameter"":0.0},{""type"":""CYLINDER"",""object_id"":78,""object_name"":""ST_at_condyles_l_wrap"",""parameter"":333.0},{""type"":""SITE"",""object_id"":310,""object_name"":""semiten_l-P2"",""parameter"":0.0},{""type"":""SITE"",""object_id"":311,""object_name"":""semiten_l-P3"",""parameter"":0.0}]",ordered site/wrap topology,mjModel tendon_adr/tendon_num/wrap_*,False,,,,,,,,TENDON_PATH_ATTACHMENTS_AND_WRAPS,E,attachment and wrap geometry,
TENDON_GEOMETRY,tendon,72,semiten_l_tendon,spring_reference_length,"[0.247199,0.247199]",m,mjModel.tendon_lengthspring; XML springlength,False,,,,,,,,TENDON_PATH_ATTACHMENTS_AND_WRAPS,E,reference for tendon spring; stiffness is zero in frozen model,
TENDON_GEOMETRY,tendon,72,semiten_l_tendon,stiffness_and_damping,"{""stiffness"":0.0,""damping"":0.0}",MuJoCo tendon stiffness/damping units,mjModel.tendon_stiffness/tendon_damping,False,,,,,,,,TENDON_ELASTICITY,D,both zero: frozen model uses inelastic muscle-tendon semantics,
TENDON_GEOMETRY,tendon,73,soleus_l_tendon,path_and_wraps,"[{""type"":""SITE"",""object_id"":312,""object_name"":""soleus_l-P1"",""parameter"":0.0},{""type"":""SITE"",""object_id"":356,""object_name"":""soleus_l-P2"",""parameter"":0.0}]",ordered site/wrap topology,mjModel tendon_adr/tendon_num/wrap_*,False,,,,,,,,TENDON_PATH_ATTACHMENTS_AND_WRAPS,E,attachment and wrap geometry,
TENDON_GEOMETRY,tendon,73,soleus_l_tendon,spring_reference_length,"[0.276756,0.276756]",m,mjModel.tendon_lengthspring; XML springlength,False,,,,,,,,TENDON_PATH_ATTACHMENTS_AND_WRAPS,E,reference for tendon spring; stiffness is zero in frozen model,
TENDON_GEOMETRY,tendon,73,soleus_l_tendon,stiffness_and_damping,"{""stiffness"":0.0,""damping"":0.0}",MuJoCo tendon stiffness/damping units,mjModel.tendon_stiffness/tendon_damping,False,,,,,,,,TENDON_ELASTICITY,D,both zero: frozen model uses inelastic muscle-tendon semantics,
TENDON_GEOMETRY,tendon,74,tfl_l_tendon,path_and_wraps,"[{""type"":""SITE"",""object_id"":65,""object_name"":""tfl_l-P1"",""parameter"":0.0},{""type"":""SITE"",""object_id"":260,""object_name"":""tfl_l-P2"",""parameter"":0.0},{""type"":""SITE"",""object_id"":261,""object_name"":""tfl_l-P3"",""parameter"":0.0},{""type"":""SITE"",""object_id"":313,""object_name"":""tfl_l-P4"",""parameter"":0.0}]",ordered site/wrap topology,mjModel tendon_adr/tendon_num/wrap_*,False,,,,,,,,TENDON_PATH_ATTACHMENTS_AND_WRAPS,E,attachment and wrap geometry,
TENDON_GEOMETRY,tendon,74,tfl_l_tendon,spring_reference_length,"[0.449497,0.449497]",m,mjModel.tendon_lengthspring; XML springlength,False,,,,,,,,TENDON_PATH_ATTACHMENTS_AND_WRAPS,E,reference for tendon spring; stiffness is zero in frozen model,
TENDON_GEOMETRY,tendon,74,tfl_l_tendon,stiffness_and_damping,"{""stiffness"":0.0,""damping"":0.0}",MuJoCo tendon stiffness/damping units,mjModel.tendon_stiffness/tendon_damping,False,,,,,,,,TENDON_ELASTICITY,D,both zero: frozen model uses inelastic muscle-tendon semantics,
TENDON_GEOMETRY,tendon,75,tibant_l_tendon,path_and_wraps,"[{""type"":""SITE"",""object_id"":314,""object_name"":""tibant_l-P1"",""parameter"":0.0},{""type"":""SITE"",""object_id"":315,""object_name"":""tibant_l-P2"",""parameter"":0.0},{""type"":""SITE"",""object_id"":316,""object_name"":""tibant_l-P3"",""parameter"":0.0},{""type"":""SITE"",""object_id"":357,""object_name"":""tibant_l-P4"",""parameter"":0.0}]",ordered site/wrap topology,mjModel tendon_adr/tendon_num/wrap_*,False,,,,,,,,TENDON_PATH_ATTACHMENTS_AND_WRAPS,E,attachment and wrap geometry,
TENDON_GEOMETRY,tendon,75,tibant_l_tendon,spring_reference_length,"[0.240461,0.240461]",m,mjModel.tendon_lengthspring; XML springlength,False,,,,,,,,TENDON_PATH_ATTACHMENTS_AND_WRAPS,E,reference for tendon spring; stiffness is zero in frozen model,
TENDON_GEOMETRY,tendon,75,tibant_l_tendon,stiffness_and_damping,"{""stiffness"":0.0,""damping"":0.0}",MuJoCo tendon stiffness/damping units,mjModel.tendon_stiffness/tendon_damping,False,,,,,,,,TENDON_ELASTICITY,D,both zero: frozen model uses inelastic muscle-tendon semantics,
TENDON_GEOMETRY,tendon,76,tibpost_l_tendon,path_and_wraps,"[{""type"":""SITE"",""object_id"":317,""object_name"":""tibpost_l-P1"",""parameter"":0.0},{""type"":""SITE"",""object_id"":318,""object_name"":""tibpost_l-P2"",""parameter"":0.0},{""type"":""SITE"",""object_id"":358,""object_name"":""tibpost_l-P3"",""parameter"":0.0},{""type"":""SITE"",""object_id"":359,""object_name"":""tibpost_l-P4"",""parameter"":0.0}]",ordered site/wrap topology,mjModel tendon_adr/tendon_num/wrap_*,False,,,,,,,,TENDON_PATH_ATTACHMENTS_AND_WRAPS,E,attachment and wrap geometry,
TENDON_GEOMETRY,tendon,76,tibpost_l_tendon,spring_reference_length,"[0.28078,0.28078]",m,mjModel.tendon_lengthspring; XML springlength,False,,,,,,,,TENDON_PATH_ATTACHMENTS_AND_WRAPS,E,reference for tendon spring; stiffness is zero in frozen model,
TENDON_GEOMETRY,tendon,76,tibpost_l_tendon,stiffness_and_damping,"{""stiffness"":0.0,""damping"":0.0}",MuJoCo tendon stiffness/damping units,mjModel.tendon_stiffness/tendon_damping,False,,,,,,,,TENDON_ELASTICITY,D,both zero: frozen model uses inelastic muscle-tendon semantics,
TENDON_GEOMETRY,tendon,77,vasint_l_tendon,path_and_wraps,"[{""type"":""SITE"",""object_id"":262,""object_name"":""vasint_l-P1"",""parameter"":0.0},{""type"":""SITE"",""object_id"":263,""object_name"":""vasint_l-P2"",""parameter"":0.0},{""type"":""CYLINDER"",""object_id"":62,""object_name"":""KnExt_at_fem_l_wrap"",""parameter"":275.0},{""type"":""SITE"",""object_id"":378,""object_name"":""vasint_l-P3"",""parameter"":0.0},{""type"":""SITE"",""object_id"":379,""object_name"":""vasint_l-P4"",""parameter"":0.0},{""type"":""SITE"",""object_id"":319,""object_name"":""vasint_l-P5"",""parameter"":0.0}]",ordered site/wrap topology,mjModel tendon_adr/tendon_num/wrap_*,False,,,,,,,,TENDON_PATH_ATTACHMENTS_AND_WRAPS,E,attachment and wrap geometry,
TENDON_GEOMETRY,tendon,77,vasint_l_tendon,spring_reference_length,"[0.202211,0.202211]",m,mjModel.tendon_lengthspring; XML springlength,False,,,,,,,,TENDON_PATH_ATTACHMENTS_AND_WRAPS,E,reference for tendon spring; stiffness is zero in frozen model,
TENDON_GEOMETRY,tendon,77,vasint_l_tendon,stiffness_and_damping,"{""stiffness"":0.0,""damping"":0.0}",MuJoCo tendon stiffness/damping units,mjModel.tendon_stiffness/tendon_damping,False,,,,,,,,TENDON_ELASTICITY,D,both zero: frozen model uses inelastic muscle-tendon semantics,
TENDON_GEOMETRY,tendon,78,vaslat_l_tendon,path_and_wraps,"[{""type"":""SITE"",""object_id"":264,""object_name"":""vaslat_l-P1"",""parameter"":0.0},{""type"":""SITE"",""object_id"":265,""object_name"":""vaslat_l-P2"",""parameter"":0.0},{""type"":""CYLINDER"",""object_id"":62,""object_name"":""KnExt_at_fem_l_wrap"",""parameter"":276.0},{""type"":""SITE"",""object_id"":380,""object_name"":""vaslat_l-P3"",""parameter"":0.0},{""type"":""SITE"",""object_id"":381,""object_name"":""vaslat_l-P4"",""parameter"":0.0},{""type"":""SITE"",""object_id"":320,""object_name"":""vaslat_l-P5"",""parameter"":0.0}]",ordered site/wrap topology,mjModel tendon_adr/tendon_num/wrap_*,False,,,,,,,,TENDON_PATH_ATTACHMENTS_AND_WRAPS,E,attachment and wrap geometry,
TENDON_GEOMETRY,tendon,78,vaslat_l_tendon,spring_reference_length,"[0.220601,0.220601]",m,mjModel.tendon_lengthspring; XML springlength,False,,,,,,,,TENDON_PATH_ATTACHMENTS_AND_WRAPS,E,reference for tendon spring; stiffness is zero in frozen model,
TENDON_GEOMETRY,tendon,78,vaslat_l_tendon,stiffness_and_damping,"{""stiffness"":0.0,""damping"":0.0}",MuJoCo tendon stiffness/damping units,mjModel.tendon_stiffness/tendon_damping,False,,,,,,,,TENDON_ELASTICITY,D,both zero: frozen model uses inelastic muscle-tendon semantics,
TENDON_GEOMETRY,tendon,79,vasmed_l_tendon,path_and_wraps,"[{""type"":""SITE"",""object_id"":266,""object_name"":""vasmed_l-P1"",""parameter"":0.0},{""type"":""SITE"",""object_id"":267,""object_name"":""vasmed_l-P2"",""parameter"":0.0},{""type"":""CYLINDER"",""object_id"":62,""object_name"":""KnExt_at_fem_l_wrap"",""parameter"":277.0},{""type"":""SITE"",""object_id"":382,""object_name"":""vasmed_l-P3"",""parameter"":0.0},{""type"":""SITE"",""object_id"":383,""object_name"":""vasmed_l-P4"",""parameter"":0.0},{""type"":""SITE"",""object_id"":321,""object_name"":""vasmed_l-P5"",""parameter"":0.0}]",ordered site/wrap topology,mjModel tendon_adr/tendon_num/wrap_*,False,,,,,,,,TENDON_PATH_ATTACHMENTS_AND_WRAPS,E,attachment and wrap geometry,
TENDON_GEOMETRY,tendon,79,vasmed_l_tendon,spring_reference_length,"[0.199904,0.199904]",m,mjModel.tendon_lengthspring; XML springlength,False,,,,,,,,TENDON_PATH_ATTACHMENTS_AND_WRAPS,E,reference for tendon spring; stiffness is zero in frozen model,
TENDON_GEOMETRY,tendon,79,vasmed_l_tendon,stiffness_and_damping,"{""stiffness"":0.0,""damping"":0.0}",MuJoCo tendon stiffness/damping units,mjModel.tendon_stiffness/tendon_damping,False,,,,,,,,TENDON_ELASTICITY,D,both zero: frozen model uses inelastic muscle-tendon semantics,
JOINT,joint,0,root,damping_stiffness_friction,"{""dof_damping"":[0.0,0.0,0.0,0.0,0.0,0.0],""joint_stiffness"":0.0,""dof_frictionloss"":[0.0,0.0,0.0,0.0,0.0,0.0]}",joint-type dependent,mjModel dof_damping/jnt_stiffness/dof_frictionloss,False,,,,,,,,JOINT_DAMPING_STIFFNESS_FRICTION,D,numerically valid stress field but circular for primary learner validation,
JOINT,joint,0,root,armature,"[0.0,0.0,0.0,0.0,0.0,0.0]",joint-type dependent reflected inertia,mjModel.dof_armature,False,,,,,,,,JOINT_ARMATURE,D,numerical/actuation inertia term,
JOINT,joint,0,root,range_axis_position,"{""range"":[0.0,0.0],""axis"":[0.0,0.0,1.0],""pos"":[0.0,0.0,0.0]}",rad or m; local-frame vectors,mjModel jnt_range/jnt_axis/jnt_pos,False,,,,,,,,JOINT_RANGE_AND_COORDINATE_SEMANTICS,E,frozen native domain and coordinate geometry,
JOINT,joint,1,hip_flexion_r,damping_stiffness_friction,"{""dof_damping"":[0.5],""joint_stiffness"":0.0,""dof_frictionloss"":[0.0]}",joint-type dependent,mjModel dof_damping/jnt_stiffness/dof_frictionloss,True,,,,,,,,JOINT_DAMPING_STIFFNESS_FRICTION,D,numerically valid stress field but circular for primary learner validation,
JOINT,joint,1,hip_flexion_r,armature,[0.01],joint-type dependent reflected inertia,mjModel.dof_armature,True,,,,,,,,JOINT_ARMATURE,D,numerical/actuation inertia term,
JOINT,joint,1,hip_flexion_r,range_axis_position,"{""range"":[-0.523599,2.0944],""axis"":[0.0,0.0,1.0],""pos"":[0.0,0.0,0.0]}",rad or m; local-frame vectors,mjModel jnt_range/jnt_axis/jnt_pos,True,,,,,,,,JOINT_RANGE_AND_COORDINATE_SEMANTICS,E,frozen native domain and coordinate geometry,
JOINT,joint,2,hip_adduction_r,damping_stiffness_friction,"{""dof_damping"":[0.5],""joint_stiffness"":0.0,""dof_frictionloss"":[0.0]}",joint-type dependent,mjModel dof_damping/jnt_stiffness/dof_frictionloss,True,,,,,,,,JOINT_DAMPING_STIFFNESS_FRICTION,D,numerically valid stress field but circular for primary learner validation,
JOINT,joint,2,hip_adduction_r,armature,[0.01],joint-type dependent reflected inertia,mjModel.dof_armature,True,,,,,,,,JOINT_ARMATURE,D,numerical/actuation inertia term,
JOINT,joint,2,hip_adduction_r,range_axis_position,"{""range"":[-0.872665,0.523599],""axis"":[1.0,0.0,0.0],""pos"":[0.0,0.0,0.0]}",rad or m; local-frame vectors,mjModel jnt_range/jnt_axis/jnt_pos,True,,,,,,,,JOINT_RANGE_AND_COORDINATE_SEMANTICS,E,frozen native domain and coordinate geometry,
JOINT,joint,3,hip_rotation_r,damping_stiffness_friction,"{""dof_damping"":[0.5],""joint_stiffness"":0.0,""dof_frictionloss"":[0.0]}",joint-type dependent,mjModel dof_damping/jnt_stiffness/dof_frictionloss,True,,,,,,,,JOINT_DAMPING_STIFFNESS_FRICTION,D,numerically valid stress field but circular for primary learner validation,
JOINT,joint,3,hip_rotation_r,armature,[0.01],joint-type dependent reflected inertia,mjModel.dof_armature,True,,,,,,,,JOINT_ARMATURE,D,numerical/actuation inertia term,
JOINT,joint,3,hip_rotation_r,range_axis_position,"{""range"":[-0.698132,0.698132],""axis"":[0.0,1.0,0.0],""pos"":[0.0,0.0,0.0]}",rad or m; local-frame vectors,mjModel jnt_range/jnt_axis/jnt_pos,True,,,,,,,,JOINT_RANGE_AND_COORDINATE_SEMANTICS,E,frozen native domain and coordinate geometry,
JOINT,joint,4,knee_angle_r_translation2,damping_stiffness_friction,"{""dof_damping"":[0.5],""joint_stiffness"":0.0,""dof_frictionloss"":[0.0]}",joint-type dependent,mjModel dof_damping/jnt_stiffness/dof_frictionloss,False,,,,,,,,JOINT_DAMPING_STIFFNESS_FRICTION,D,numerically valid stress field but circular for primary learner validation,
JOINT,joint,4,knee_angle_r_translation2,armature,[0.01],joint-type dependent reflected inertia,mjModel.dof_armature,False,,,,,,,,JOINT_ARMATURE,D,numerical/actuation inertia term,
JOINT,joint,4,knee_angle_r_translation2,range_axis_position,"{""range"":[7.69254e-11,0.006792],""axis"":[0.9922455484422981,0.12398194357747272,-0.008789156000172446],""pos"":[0.0,0.0,0.0]}",rad or m; local-frame vectors,mjModel jnt_range/jnt_axis/jnt_pos,False,,,,,,,,JOINT_RANGE_AND_COORDINATE_SEMANTICS,E,frozen native domain and coordinate geometry,
JOINT,joint,5,knee_angle_r_translation1,damping_stiffness_friction,"{""dof_damping"":[0.5],""joint_stiffness"":0.0,""dof_frictionloss"":[0.0]}",joint-type dependent,mjModel dof_damping/jnt_stiffness/dof_frictionloss,False,,,,,,,,JOINT_DAMPING_STIFFNESS_FRICTION,D,numerically valid stress field but circular for primary learner validation,
JOINT,joint,5,knee_angle_r_translation1,armature,[0.01],joint-type dependent reflected inertia,mjModel.dof_armature,False,,,,,,,,JOINT_ARMATURE,D,numerical/actuation inertia term,
JOINT,joint,5,knee_angle_r_translation1,range_axis_position,"{""range"":[9.53733e-08,0.00159883],""axis"":[-0.12429295863207612,0.9897616705816171,-0.07016477664734051],""pos"":[0.0,0.0,0.0]}",rad or m; local-frame vectors,mjModel jnt_range/jnt_axis/jnt_pos,False,,,,,,,,JOINT_RANGE_AND_COORDINATE_SEMANTICS,E,frozen native domain and coordinate geometry,
JOINT,joint,6,knee_angle_r,damping_stiffness_friction,"{""dof_damping"":[0.5],""joint_stiffness"":0.0,""dof_frictionloss"":[0.0]}",joint-type dependent,mjModel dof_damping/jnt_stiffness/dof_frictionloss,True,,,,,,,,JOINT_DAMPING_STIFFNESS_FRICTION,D,numerically valid stress field but circular for primary learner validation,
JOINT,joint,6,knee_angle_r,armature,[0.01],joint-type dependent reflected inertia,mjModel.dof_armature,True,,,,,,,,JOINT_ARMATURE,D,numerical/actuation inertia term,
JOINT,joint,6,knee_angle_r,range_axis_position,"{""range"":[0.0,2.0944],""axis"":[-3.9837287899015113e-10,-0.07071307852017696,-0.997496697000145],""pos"":[0.0,0.0,0.0]}",rad or m; local-frame vectors,mjModel jnt_range/jnt_axis/jnt_pos,True,,,,,,,,JOINT_RANGE_AND_COORDINATE_SEMANTICS,E,frozen native domain and coordinate geometry,
JOINT,joint,7,knee_angle_r_rotation2,damping_stiffness_friction,"{""dof_damping"":[0.5],""joint_stiffness"":0.0,""dof_frictionloss"":[0.0]}",joint-type dependent,mjModel dof_damping/jnt_stiffness/dof_frictionloss,False,,,,,,,,JOINT_DAMPING_STIFFNESS_FRICTION,D,numerically valid stress field but circular for primary learner validation,
JOINT,joint,7,knee_angle_r_rotation2,armature,[0.01],joint-type dependent reflected inertia,mjModel.dof_armature,False,,,,,,,,JOINT_ARMATURE,D,numerical/actuation inertia term,
JOINT,joint,7,knee_angle_r_rotation2,range_axis_position,"{""range"":[-0.00167821,0.0335354],""axis"":[0.9922455484422981,0.12398194357747272,-0.008789156000172446],""pos"":[0.0,0.0,0.0]}",rad or m; local-frame vectors,mjModel jnt_range/jnt_axis/jnt_pos,False,,,,,,,,JOINT_RANGE_AND_COORDINATE_SEMANTICS,E,frozen native domain and coordinate geometry,
JOINT,joint,8,knee_angle_r_rotation3,damping_stiffness_friction,"{""dof_damping"":[0.5],""joint_stiffness"":0.0,""dof_frictionloss"":[0.0]}",joint-type dependent,mjModel dof_damping/jnt_stiffness/dof_frictionloss,False,,,,,,,,JOINT_DAMPING_STIFFNESS_FRICTION,D,numerically valid stress field but circular for primary learner validation,
JOINT,joint,8,knee_angle_r_rotation3,armature,[0.01],joint-type dependent reflected inertia,mjModel.dof_armature,False,,,,,,,,JOINT_ARMATURE,D,numerical/actuation inertia term,
JOINT,joint,8,knee_angle_r_rotation3,range_axis_position,"{""range"":[1.08939e-08,0.262788],""axis"":[-0.12429295863207612,0.9897616705816171,-0.07016477664734051],""pos"":[0.0,0.0,0.0]}",rad or m; local-frame vectors,mjModel jnt_range/jnt_axis/jnt_pos,False,,,,,,,,JOINT_RANGE_AND_COORDINATE_SEMANTICS,E,frozen native domain and coordinate geometry,
JOINT,joint,9,ankle_angle_r,damping_stiffness_friction,"{""dof_damping"":[0.5],""joint_stiffness"":0.0,""dof_frictionloss"":[0.0]}",joint-type dependent,mjModel dof_damping/jnt_stiffness/dof_frictionloss,True,,,,,,,,JOINT_DAMPING_STIFFNESS_FRICTION,D,numerically valid stress field but circular for primary learner validation,
JOINT,joint,9,ankle_angle_r,armature,[0.01],joint-type dependent reflected inertia,mjModel.dof_armature,True,,,,,,,,JOINT_ARMATURE,D,numerical/actuation inertia term,
JOINT,joint,9,ankle_angle_r,range_axis_position,"{""range"":[-0.698132,0.523599],""axis"":[-0.10501403567558429,-0.17402205911913202,0.9791263326308125],""pos"":[0.0,0.0,0.0]}",rad or m; local-frame vectors,mjModel jnt_range/jnt_axis/jnt_pos,True,,,,,,,,JOINT_RANGE_AND_COORDINATE_SEMANTICS,E,frozen native domain and coordinate geometry,
JOINT,joint,10,subtalar_angle_r,damping_stiffness_friction,"{""dof_damping"":[0.5],""joint_stiffness"":0.0,""dof_frictionloss"":[0.0]}",joint-type dependent,mjModel dof_damping/jnt_stiffness/dof_frictionloss,True,,,,,,,,JOINT_DAMPING_STIFFNESS_FRICTION,D,numerically valid stress field but circular for primary learner validation,
JOINT,joint,10,subtalar_angle_r,armature,[0.01],joint-type dependent reflected inertia,mjModel.dof_armature,True,,,,,,,,JOINT_ARMATURE,D,numerical/actuation inertia term,
JOINT,joint,10,subtalar_angle_r,range_axis_position,"{""range"":[-0.349066,0.349066],""axis"":[0.787180020856335,0.6047470160227725,-0.1209490032045439],""pos"":[0.0,0.0,0.0]}",rad or m; local-frame vectors,mjModel jnt_range/jnt_axis/jnt_pos,True,,,,,,,,JOINT_RANGE_AND_COORDINATE_SEMANTICS,E,frozen native domain and coordinate geometry,
JOINT,joint,11,mtp_angle_r,damping_stiffness_friction,"{""dof_damping"":[0.5],""joint_stiffness"":0.0,""dof_frictionloss"":[0.0]}",joint-type dependent,mjModel dof_damping/jnt_stiffness/dof_frictionloss,True,,,,,,,,JOINT_DAMPING_STIFFNESS_FRICTION,D,numerically valid stress field but circular for primary learner validation,
JOINT,joint,11,mtp_angle_r,armature,[0.01],joint-type dependent reflected inertia,mjModel.dof_armature,True,,,,,,,,JOINT_ARMATURE,D,numerical/actuation inertia term,
JOINT,joint,11,mtp_angle_r,range_axis_position,"{""range"":[-0.523599,0.523599],""axis"":[0.5809541852628335,0.0,-0.8139362595594309],""pos"":[0.0,0.0,0.0]}",rad or m; local-frame vectors,mjModel jnt_range/jnt_axis/jnt_pos,True,,,,,,,,JOINT_RANGE_AND_COORDINATE_SEMANTICS,E,frozen native domain and coordinate geometry,
JOINT,joint,12,knee_angle_r_beta_translation2,damping_stiffness_friction,"{""dof_damping"":[0.5],""joint_stiffness"":0.0,""dof_frictionloss"":[0.0]}",joint-type dependent,mjModel dof_damping/jnt_stiffness/dof_frictionloss,False,,,,,,,,JOINT_DAMPING_STIFFNESS_FRICTION,D,numerically valid stress field but circular for primary learner validation,
JOINT,joint,12,knee_angle_r_beta_translation2,armature,[0.01],joint-type dependent reflected inertia,mjModel.dof_armature,False,,,,,,,,JOINT_ARMATURE,D,numerical/actuation inertia term,
JOINT,joint,12,knee_angle_r_beta_translation2,range_axis_position,"{""range"":[-0.0408267,-0.0108281],""axis"":[0.0,1.0,0.0],""pos"":[0.0,0.0,0.0]}",rad or m; local-frame vectors,mjModel jnt_range/jnt_axis/jnt_pos,False,,,,,,,,JOINT_RANGE_AND_COORDINATE_SEMANTICS,E,frozen native domain and coordinate geometry,
JOINT,joint,13,knee_angle_r_beta_translation1,damping_stiffness_friction,"{""dof_damping"":[0.5],""joint_stiffness"":0.0,""dof_frictionloss"":[0.0]}",joint-type dependent,mjModel dof_damping/jnt_stiffness/dof_frictionloss,False,,,,,,,,JOINT_DAMPING_STIFFNESS_FRICTION,D,numerically valid stress field but circular for primary learner validation,
JOINT,joint,13,knee_angle_r_beta_translation1,armature,[0.01],joint-type dependent reflected inertia,mjModel.dof_armature,False,,,,,,,,JOINT_ARMATURE,D,numerical/actuation inertia term,
JOINT,joint,13,knee_angle_r_beta_translation1,range_axis_position,"{""range"":[-0.0227731,0.0524192],""axis"":[1.0,0.0,0.0],""pos"":[0.0,0.0,0.0]}",rad or m; local-frame vectors,mjModel jnt_range/jnt_axis/jnt_pos,False,,,,,,,,JOINT_RANGE_AND_COORDINATE_SEMANTICS,E,frozen native domain and coordinate geometry,
JOINT,joint,14,knee_angle_r_beta_rotation1,damping_stiffness_friction,"{""dof_damping"":[0.5],""joint_stiffness"":0.0,""dof_frictionloss"":[0.0]}",joint-type dependent,mjModel dof_damping/jnt_stiffness/dof_frictionloss,False,,,,,,,,JOINT_DAMPING_STIFFNESS_FRICTION,D,numerically valid stress field but circular for primary learner validation,
JOINT,joint,14,knee_angle_r_beta_rotation1,armature,[0.01],joint-type dependent reflected inertia,mjModel.dof_armature,False,,,,,,,,JOINT_ARMATURE,D,numerical/actuation inertia term,
JOINT,joint,14,knee_angle_r_beta_rotation1,range_axis_position,"{""range"":[-1.79241,0.010506],""axis"":[0.0,0.0,1.0],""pos"":[0.0,0.0,0.0]}",rad or m; local-frame vectors,mjModel jnt_range/jnt_axis/jnt_pos,False,,,,,,,,JOINT_RANGE_AND_COORDINATE_SEMANTICS,E,frozen native domain and coordinate geometry,
JOINT,joint,15,hip_flexion_l,damping_stiffness_friction,"{""dof_damping"":[0.5],""joint_stiffness"":0.0,""dof_frictionloss"":[0.0]}",joint-type dependent,mjModel dof_damping/jnt_stiffness/dof_frictionloss,False,,,,,,,,JOINT_DAMPING_STIFFNESS_FRICTION,D,numerically valid stress field but circular for primary learner validation,
JOINT,joint,15,hip_flexion_l,armature,[0.01],joint-type dependent reflected inertia,mjModel.dof_armature,False,,,,,,,,JOINT_ARMATURE,D,numerical/actuation inertia term,
JOINT,joint,15,hip_flexion_l,range_axis_position,"{""range"":[-0.523599,2.0944],""axis"":[0.0,0.0,1.0],""pos"":[0.0,0.0,0.0]}",rad or m; local-frame vectors,mjModel jnt_range/jnt_axis/jnt_pos,False,,,,,,,,JOINT_RANGE_AND_COORDINATE_SEMANTICS,E,frozen native domain and coordinate geometry,
JOINT,joint,16,hip_adduction_l,damping_stiffness_friction,"{""dof_damping"":[0.5],""joint_stiffness"":0.0,""dof_frictionloss"":[0.0]}",joint-type dependent,mjModel dof_damping/jnt_stiffness/dof_frictionloss,False,,,,,,,,JOINT_DAMPING_STIFFNESS_FRICTION,D,numerically valid stress field but circular for primary learner validation,
JOINT,joint,16,hip_adduction_l,armature,[0.01],joint-type dependent reflected inertia,mjModel.dof_armature,False,,,,,,,,JOINT_ARMATURE,D,numerical/actuation inertia term,
JOINT,joint,16,hip_adduction_l,range_axis_position,"{""range"":[-0.872665,0.523599],""axis"":[-1.0,0.0,0.0],""pos"":[0.0,0.0,0.0]}",rad or m; local-frame vectors,mjModel jnt_range/jnt_axis/jnt_pos,False,,,,,,,,JOINT_RANGE_AND_COORDINATE_SEMANTICS,E,frozen native domain and coordinate geometry,
JOINT,joint,17,hip_rotation_l,damping_stiffness_friction,"{""dof_damping"":[0.5],""joint_stiffness"":0.0,""dof_frictionloss"":[0.0]}",joint-type dependent,mjModel dof_damping/jnt_stiffness/dof_frictionloss,False,,,,,,,,JOINT_DAMPING_STIFFNESS_FRICTION,D,numerically valid stress field but circular for primary learner validation,
JOINT,joint,17,hip_rotation_l,armature,[0.01],joint-type dependent reflected inertia,mjModel.dof_armature,False,,,,,,,,JOINT_ARMATURE,D,numerical/actuation inertia term,
