case_id,bo_variant,query_index,trajectory_id,hip_delta,knee_delta,phase_delta,J_pred,J_truth,residual,truth_was_queried,posterior_residual_mean_before_query,posterior_std_before_query,posterior_total_J_mean_before_query,acquisition_EI,query_rule,incumbent_before_query,fitted_kernel_before_query,truth_authorization_token,unqueried_truth_used,subject_id,scenario_name,case_class,development_origin,mismatch_family,mismatch_level,model_mismatch_terms,truth_generator_parameters_json,truth_generator_seed
baseline__combined_mild,BO_B_MODEL_SCREENED,1,asym_h+1.000_k-5.000_p+0.03000,1,-5,0.03,0.970825706982,0.965492695909,-0.00533301107338,True,0,0.01,0.970825706982,,FIXED_MODEL_PREDICTED_C1,1,ZERO_RESIDUAL_PRIOR_BEFORE_FIRST_QUERY,c5a2cf4719ce2a6f55af464ba5ee754fabe985cff4d9d09b76ad03bb06b55472,False,baseline,combined_mild,MISMATCH,ORIGINAL_P2_DEVELOPMENT,combined,MILD,nonlinear_stiffness;hip_knee_coupling;nonlinear_damping;structured_residual,"{""b2_hip_nm_s2_per_rad2"":0.08,""b2_knee_nm_s2_per_rad2"":0.06,""k3_hip_nm_per_rad3"":0.5,""k3_knee_nm_per_rad3"":0.4,""k_coupling_asymmetry"":0.6,""k_coupling_nm_per_rad"":1.0,""residual_torque_frequency"":1.0,""residual_torque_scale_nm"":0.3}",20260809
baseline__combined_mild,BO_B_MODEL_SCREENED,2,asym_h+1.000_k-5.000_p+0.02000,1,-5,0.02,0.97086034455,0.965471656665,-0.00538868788523,True,-0.00387980262153,0.00365898051865,0.966980541929,0.000834843455558,EXPECTED_IMPROVEMENT_MAXIMUM,0.965492695909,"0.00533**2 * Matern(length_scale=[0.5, 0.5, 0.5], nu=2.5) + WhiteKernel(noise_level=1e-08)",1b63170547001133b11261064a8eda8078b01e510ce54c04cac4d4c447f4170f,False,baseline,combined_mild,MISMATCH,ORIGINAL_P2_DEVELOPMENT,combined,MILD,nonlinear_stiffness;hip_knee_coupling;nonlinear_damping;structured_residual,"{""b2_hip_nm_s2_per_rad2"":0.08,""b2_knee_nm_s2_per_rad2"":0.06,""k3_hip_nm_per_rad3"":0.5,""k3_knee_nm_per_rad3"":0.4,""k_coupling_asymmetry"":0.6,""k_coupling_nm_per_rad"":1.0,""residual_torque_frequency"":1.0,""residual_torque_scale_nm"":0.3}",20260809
baseline__combined_mild,BO_B_MODEL_SCREENED,3,asym_h+1.000_k-5.000_p-0.03000,1,-5,-0.03,0.971181690904,0.965623643123,-0.00555804778037,True,-0.00323515382962,0.00254709923425,0.967946537074,0.000223920743828,EXPECTED_IMPROVEMENT_MAXIMUM,0.965471656665,"0.00382**2 * Matern(length_scale=[0.5, 0.5, 2], nu=2.5) + WhiteKernel(noise_level=5.87e-12)",53a4524dc8e32e521fd24ef4956a918f24988d18a56636143a3014c9c45edbeb,False,baseline,combined_mild,MISMATCH,ORIGINAL_P2_DEVELOPMENT,combined,MILD,nonlinear_stiffness;hip_knee_coupling;nonlinear_damping;structured_residual,"{""b2_hip_nm_s2_per_rad2"":0.08,""b2_knee_nm_s2_per_rad2"":0.06,""k3_hip_nm_per_rad3"":0.5,""k3_knee_nm_per_rad3"":0.4,""k_coupling_asymmetry"":0.6,""k_coupling_nm_per_rad"":1.0,""residual_torque_frequency"":1.0,""residual_torque_scale_nm"":0.3}",20260809
baseline__combined_mild,BO_B_MODEL_SCREENED,4,asym_h+1.000_k-5.000_p-0.01000,1,-5,-0.01,0.971025758496,0.965511644049,-0.00551411444657,True,-0.00559892639662,0.000655547519389,0.965426832099,0.000284549042685,EXPECTED_IMPROVEMENT_MAXIMUM,0.965471656665,"0.00371**2 * Matern(length_scale=[0.5, 0.5, 2], nu=2.5) + WhiteKernel(noise_level=2.73e-12)",223a6ea7467e2e484875d3a22a6cd92bbb80ffbaf853f27966ebc9ecd8ea94db,False,baseline,combined_mild,MISMATCH,ORIGINAL_P2_DEVELOPMENT,combined,MILD,nonlinear_stiffness;hip_knee_coupling;nonlinear_damping;structured_residual,"{""b2_hip_nm_s2_per_rad2"":0.08,""b2_knee_nm_s2_per_rad2"":0.06,""k3_hip_nm_per_rad3"":0.5,""k3_knee_nm_per_rad3"":0.4,""k_coupling_asymmetry"":0.6,""k_coupling_nm_per_rad"":1.0,""residual_torque_frequency"":1.0,""residual_torque_scale_nm"":0.3}",20260809
baseline__combined_mild,BO_B_MODEL_SCREENED,5,asym_h+0.250_k-5.000_p+0.01500,0.25,-5,0.015,0.971986510889,0.966519684464,-0.00546682642495,True,-0.00482078878425,0.00158957280569,0.967165722104,0.000116670542404,EXPECTED_IMPROVEMENT_MAXIMUM,0.965471656665,"0.00322**2 * Matern(length_scale=[0.5, 0.5, 2], nu=2.5) + WhiteKernel(noise_level=1e-12)",aac00fa71f6463ced2587274593d14319ae042d49172ddc4586f0dc49c14fdc6,False,baseline,combined_mild,MISMATCH,ORIGINAL_P2_DEVELOPMENT,combined,MILD,nonlinear_stiffness;hip_knee_coupling;nonlinear_damping;structured_residual,"{""b2_hip_nm_s2_per_rad2"":0.08,""b2_knee_nm_s2_per_rad2"":0.06,""k3_hip_nm_per_rad3"":0.5,""k3_knee_nm_per_rad3"":0.4,""k_coupling_asymmetry"":0.6,""k_coupling_nm_per_rad"":1.0,""residual_torque_frequency"":1.0,""residual_torque_scale_nm"":0.3}",20260809
prospective_subject_001__matched_linear,BO_A_FULL_FEASIBLE,1,asym_h-1.000_k-5.000_p+0.01500,-1,-5,0.015,0.971405179891,0.971405179891,4.4408920985e-15,True,0,0.01,0.971405179891,,FIXED_MODEL_PREDICTED_C1,1,ZERO_RESIDUAL_PRIOR_BEFORE_FIRST_QUERY,5c1f11b528d0431435738ee19d839930182f7168094b4b64fe7f67e0742651a5,False,prospective_subject_001,matched_linear,MATCHED,POST_REJECTION_DEVELOPMENT,matched_linear,MATCHED,,"{""b2_hip_nm_s2_per_rad2"":0.0,""b2_knee_nm_s2_per_rad2"":0.0,""k3_hip_nm_per_rad3"":0.0,""k3_knee_nm_per_rad3"":0.0,""k_coupling_asymmetry"":0.0,""k_coupling_nm_per_rad"":0.0,""residual_torque_frequency"":0.0,""residual_torque_scale_nm"":0.0}",20260802
prospective_subject_001__matched_linear,BO_A_FULL_FEASIBLE,2,asym_h+2.000_k-5.000_p+0.01250,2,-5,0.0125,0.964933220542,0.964933220542,8.881784197e-15,True,9.24367414104e-16,9.78146024762e-05,0.964933220542,0.00647195934858,EXPECTED_IMPROVEMENT_MAXIMUM,0.971405179891,"0.0001**2 * Matern(length_scale=[0.5, 0.5, 0.5], nu=2.5) + WhiteKernel(noise_level=1e-12)",96a5022e3bcb5cabb4d6037d57ad20f8aae09dc80863ead773b52dcc99c69bf6,False,prospective_subject_001,matched_linear,MATCHED,POST_REJECTION_DEVELOPMENT,matched_linear,MATCHED,,"{""b2_hip_nm_s2_per_rad2"":0.0,""b2_knee_nm_s2_per_rad2"":0.0,""k3_hip_nm_per_rad3"":0.0,""k3_knee_nm_per_rad3"":0.0,""k_coupling_asymmetry"":0.0,""k_coupling_nm_per_rad"":0.0,""residual_torque_frequency"":0.0,""residual_torque_scale_nm"":0.0}",20260802
prospective_subject_001__matched_linear,BO_A_FULL_FEASIBLE,3,asym_h+2.000_k-5.000_p+0.02500,2,-5,0.025,0.964947075887,0.964947075887,8.65973959208e-15,True,8.38738723441e-15,2.59710161589e-05,0.964947075887,4.87369971732e-06,EXPECTED_IMPROVEMENT_MAXIMUM,0.964933220542,"0.0001**2 * Matern(length_scale=[2, 0.5, 2], nu=2.5) + WhiteKernel(noise_level=1e-12)",94a634020dfcca2e26288c28a69228eee49cbd8e59d55cc3b5d23bbe72c375bb,False,prospective_subject_001,matched_linear,MATCHED,POST_REJECTION_DEVELOPMENT,matched_linear,MATCHED,,"{""b2_hip_nm_s2_per_rad2"":0.0,""b2_knee_nm_s2_per_rad2"":0.0,""k3_hip_nm_per_rad3"":0.0,""k3_knee_nm_per_rad3"":0.0,""k_coupling_asymmetry"":0.0,""k_coupling_nm_per_rad"":0.0,""residual_torque_frequency"":0.0,""residual_torque_scale_nm"":0.0}",20260802
prospective_subject_001__matched_linear,BO_A_FULL_FEASIBLE,4,asym_h+2.000_k-5.000_p+0.00250,2,-5,0.0025,0.964943983522,0.964943983523,9.10382880193e-15,True,8.56721589123e-15,1.08371233513e-05,0.964943983522,9.14724713618e-07,EXPECTED_IMPROVEMENT_MAXIMUM,0.964933220542,"0.0001**2 * Matern(length_scale=[2, 0.5, 2], nu=2.5) + WhiteKernel(noise_level=1e-12)",f5ba81c3be64b296aece39a7c867fed84d140cd2492ab20652fc1d9ddd369cf2,False,prospective_subject_001,matched_linear,MATCHED,POST_REJECTION_DEVELOPMENT,matched_linear,MATCHED,,"{""b2_hip_nm_s2_per_rad2"":0.0,""b2_knee_nm_s2_per_rad2"":0.0,""k3_hip_nm_per_rad3"":0.0,""k3_knee_nm_per_rad3"":0.0,""k_coupling_asymmetry"":0.0,""k_coupling_nm_per_rad"":0.0,""residual_torque_frequency"":0.0,""residual_torque_scale_nm"":0.0}",20260802
prospective_subject_001__matched_linear,BO_A_FULL_FEASIBLE,5,asym_h+2.000_k-5.000_p+0.01500,2,-5,0.015,0.964933500785,0.964933500785,8.99280649946e-15,True,8.83722161727e-15,1.56510897157e-06,0.964933500785,4.9424934046e-07,EXPECTED_IMPROVEMENT_MAXIMUM,0.964933220542,"0.0001**2 * Matern(length_scale=[2, 0.5, 2], nu=2.5) + WhiteKernel(noise_level=1e-12)",2d4e9922e2a64cd55eb2299e56a0cc10606f720727a3844bb05f82a02c0b1a0f,False,prospective_subject_001,matched_linear,MATCHED,POST_REJECTION_DEVELOPMENT,matched_linear,MATCHED,,"{""b2_hip_nm_s2_per_rad2"":0.0,""b2_knee_nm_s2_per_rad2"":0.0,""k3_hip_nm_per_rad3"":0.0,""k3_knee_nm_per_rad3"":0.0,""k_coupling_asymmetry"":0.0,""k_coupling_nm_per_rad"":0.0,""residual_torque_frequency"":0.0,""residual_torque_scale_nm"":0.0}",20260802
prospective_subject_001__matched_linear,BO_B_MODEL_SCREENED,1,asym_h-1.000_k-5.000_p+0.01500,-1,-5,0.015,0.971405179891,0.971405179891,4.4408920985e-15,True,0,0.01,0.971405179891,,FIXED_MODEL_PREDICTED_C1,1,ZERO_RESIDUAL_PRIOR_BEFORE_FIRST_QUERY,5c1f11b528d0431435738ee19d839930182f7168094b4b64fe7f67e0742651a5,False,prospective_subject_001,matched_linear,MATCHED,POST_REJECTION_DEVELOPMENT,matched_linear,MATCHED,,"{""b2_hip_nm_s2_per_rad2"":0.0,""b2_knee_nm_s2_per_rad2"":0.0,""k3_hip_nm_per_rad3"":0.0,""k3_knee_nm_per_rad3"":0.0,""k_coupling_asymmetry"":0.0,""k_coupling_nm_per_rad"":0.0,""residual_torque_frequency"":0.0,""residual_torque_scale_nm"":0.0}",20260802
prospective_subject_001__matched_linear,BO_B_MODEL_SCREENED,2,asym_h-1.000_k-5.000_p+0.02750,-1,-5,0.0275,0.971419059277,0.971419059277,4.32986979604e-15,True,2.76999507286e-15,7.81665034643e-05,0.971419059277,2.47345287491e-05,EXPECTED_IMPROVEMENT_MAXIMUM,0.971405179891,"0.0001**2 * Matern(length_scale=[0.5, 0.5, 0.5], nu=2.5) + WhiteKernel(noise_level=1e-12)",b69802b6ca54f1c76bd327e623a61e885c629823cafe02cf3e9f16deea95968b,False,prospective_subject_001,matched_linear,MATCHED,POST_REJECTION_DEVELOPMENT,matched_linear,MATCHED,,"{""b2_hip_nm_s2_per_rad2"":0.0,""b2_knee_nm_s2_per_rad2"":0.0,""k3_hip_nm_per_rad3"":0.0,""k3_knee_nm_per_rad3"":0.0,""k_coupling_asymmetry"":0.0,""k_coupling_nm_per_rad"":0.0,""residual_torque_frequency"":0.0,""residual_torque_scale_nm"":0.0}",20260802
prospective_subject_001__matched_linear,BO_B_MODEL_SCREENED,3,asym_h-1.000_k-5.000_p+0.00500,-1,-5,0.005,0.971416588621,0.971416588621,4.55191440096e-15,True,4.31062737466e-15,1.08677357041e-05,0.971416588621,8.22823078907e-07,EXPECTED_IMPROVEMENT_MAXIMUM,0.971405179891,"0.0001**2 * Matern(length_scale=[0.5, 0.5, 2], nu=2.5) + WhiteKernel(noise_level=1e-12)",2bfa155e9f26e183085489ef16dd1b3ee8be120d3a8739e92379ad577063a4ec,False,prospective_subject_001,matched_linear,MATCHED,POST_REJECTION_DEVELOPMENT,matched_linear,MATCHED,,"{""b2_hip_nm_s2_per_rad2"":0.0,""b2_knee_nm_s2_per_rad2"":0.0,""k3_hip_nm_per_rad3"":0.0,""k3_knee_nm_per_rad3"":0.0,""k_coupling_asymmetry"":0.0,""k_coupling_nm_per_rad"":0.0,""residual_torque_frequency"":0.0,""residual_torque_scale_nm"":0.0}",20260802
prospective_subject_001__matched_linear,BO_B_MODEL_SCREENED,4,asym_h-1.000_k-5.000_p+0.01750,-1,-5,0.0175,0.971405442949,0.971405442949,4.32986979604e-15,True,4.41864618665e-15,1.56510929964e-06,0.971405442949,5.01657631692e-07,EXPECTED_IMPROVEMENT_MAXIMUM,0.971405179891,"0.0001**2 * Matern(length_scale=[0.5, 0.5, 2], nu=2.5) + WhiteKernel(noise_level=1e-12)",c054eab1f000bc260692912fa86714179e2134e178c226c499e06b67454c8665,False,prospective_subject_001,matched_linear,MATCHED,POST_REJECTION_DEVELOPMENT,matched_linear,MATCHED,,"{""b2_hip_nm_s2_per_rad2"":0.0,""b2_knee_nm_s2_per_rad2"":0.0,""k3_hip_nm_per_rad3"":0.0,""k3_knee_nm_per_rad3"":0.0,""k_coupling_asymmetry"":0.0,""k_coupling_nm_per_rad"":0.0,""residual_torque_frequency"":0.0,""residual_torque_scale_nm"":0.0}",20260802
prospective_subject_001__matched_linear,BO_B_MODEL_SCREENED,5,asym_h-1.000_k-5.000_p+0.01250,-1,-5,0.0125,0.971406197331,0.971406197331,4.4408920985e-15,True,4.45463781505e-15,1.44693473883e-06,0.971406197331,2.05629693148e-07,EXPECTED_IMPROVEMENT_MAXIMUM,0.971405179891,"0.0001**2 * Matern(length_scale=[0.5, 0.5, 2], nu=2.5) + WhiteKernel(noise_level=1e-12)",a766082753cf573813d8124bdf046d4ef07071d867a2acd80ca0501063e42192,False,prospective_subject_001,matched_linear,MATCHED,POST_REJECTION_DEVELOPMENT,matched_linear,MATCHED,,"{""b2_hip_nm_s2_per_rad2"":0.0,""b2_knee_nm_s2_per_rad2"":0.0,""k3_hip_nm_per_rad3"":0.0,""k3_knee_nm_per_rad3"":0.0,""k_coupling_asymmetry"":0.0,""k_coupling_nm_per_rad"":0.0,""residual_torque_frequency"":0.0,""residual_torque_scale_nm"":0.0}",20260802
prospective_subject_001__nonlinear_stiffness_strong,BO_A_FULL_FEASIBLE,1,asym_h-5.000_k-5.000_p+0.03000,-5,-5,0.03,0.975872468252,0.939406522387,-0.0364659458654,True,0,0.01,0.975872468252,,FIXED_MODEL_PREDICTED_C1,1,ZERO_RESIDUAL_PRIOR_BEFORE_FIRST_QUERY,973de2d68edf561b94e3ff86fc042eebaed6c5f462457980db52b2f54bb5f6be,False,prospective_subject_001,nonlinear_stiffness_strong,MISMATCH,POST_REJECTION_DEVELOPMENT,nonlinear_stiffness,STRONG,nonlinear_stiffness,"{""b2_hip_nm_s2_per_rad2"":0.0,""b2_knee_nm_s2_per_rad2"":0.0,""k3_hip_nm_per_rad3"":4.0,""k3_knee_nm_per_rad3"":3.5,""k_coupling_asymmetry"":0.0,""k_coupling_nm_per_rad"":0.0,""residual_torque_frequency"":0.0,""residual_torque_scale_nm"":0.0}",20260804
prospective_subject_001__nonlinear_stiffness_strong,BO_A_FULL_FEASIBLE,2,asym_h-5.000_k-5.000_p+0.01750,-5,-5,0.0175,0.975978491651,0.939252227319,-0.0367262643325,True,-0.0227476437299,0.0285010813262,0.953230847921,0.00577004390765,EXPECTED_IMPROVEMENT_MAXIMUM,0.939406522387,"0.0365**2 * Matern(length_scale=[0.5, 0.5, 0.5], nu=2.5) + WhiteKernel(noise_level=1e-08)",b220eb5d5d0dadabe1f0717ad670871f7c85b1a51266a40cabdeaed191e91a0b,False,prospective_subject_001,nonlinear_stiffness_strong,MISMATCH,POST_REJECTION_DEVELOPMENT,nonlinear_stiffness,STRONG,nonlinear_stiffness,"{""b2_hip_nm_s2_per_rad2"":0.0,""b2_knee_nm_s2_per_rad2"":0.0,""k3_hip_nm_per_rad3"":4.0,""k3_knee_nm_per_rad3"":3.5,""k_coupling_asymmetry"":0.0,""k_coupling_nm_per_rad"":0.0,""residual_torque_frequency"":0.0,""residual_torque_scale_nm"":0.0}",20260804
prospective_subject_001__nonlinear_stiffness_strong,BO_A_FULL_FEASIBLE,3,asym_h-4.000_k-5.000_p+0.02250,-4,-5,0.0225,0.976191942755,0.941415184049,-0.0347767587063,True,-0.0290817784807,0.0160945967267,0.947110164274,0.00324227388324,EXPECTED_IMPROVEMENT_MAXIMUM,0.939252227319,"0.0261**2 * Matern(length_scale=[0.5, 0.5, 2], nu=2.5) + WhiteKernel(noise_level=1e-12)",b794a31d009abcfa58cc525caaacdf385f7ece2166d76ca40f6a0e7f2f7aa495,False,prospective_subject_001,nonlinear_stiffness_strong,MISMATCH,POST_REJECTION_DEVELOPMENT,nonlinear_stiffness,STRONG,nonlinear_stiffness,"{""b2_hip_nm_s2_per_rad2"":0.0,""b2_knee_nm_s2_per_rad2"":0.0,""k3_hip_nm_per_rad3"":4.0,""k3_knee_nm_per_rad3"":3.5,""k_coupling_asymmetry"":0.0,""k_coupling_nm_per_rad"":0.0,""residual_torque_frequency"":0.0,""residual_torque_scale_nm"":0.0}",20260804
prospective_subject_001__nonlinear_stiffness_strong,BO_A_FULL_FEASIBLE,4,asym_h-5.000_k-4.250_p+0.02250,-5,-4.25,0.0225,0.979278576091,0.946375048611,-0.0329035274795,True,-0.0320523297502,0.0108117902871,0.94722624634,0.00144895787825,EXPECTED_IMPROVEMENT_MAXIMUM,0.939252227319,"0.0219**2 * Matern(length_scale=[2, 0.5, 2], nu=2.5) + WhiteKernel(noise_level=5.23e-12)",62bcda0d59c1da24b99da5fabf2495d5477edd1b332856e0048ac82cb62ea022,False,prospective_subject_001,nonlinear_stiffness_strong,MISMATCH,POST_REJECTION_DEVELOPMENT,nonlinear_stiffness,STRONG,nonlinear_stiffness,"{""b2_hip_nm_s2_per_rad2"":0.0,""b2_knee_nm_s2_per_rad2"":0.0,""k3_hip_nm_per_rad3"":4.0,""k3_knee_nm_per_rad3"":3.5,""k_coupling_asymmetry"":0.0,""k_coupling_nm_per_rad"":0.0,""residual_torque_frequency"":0.0,""residual_torque_scale_nm"":0.0}",20260804
prospective_subject_001__nonlinear_stiffness_strong,BO_A_FULL_FEASIBLE,5,asym_h-5.000_k-5.000_p-0.02750,-5,-5,-0.0275,0.976350100358,0.939023952118,-0.03732614824,True,-0.0236580173191,0.0129452259808,0.952692083039,0.00100231943446,EXPECTED_IMPROVEMENT_MAXIMUM,0.939252227319,"0.0209**2 * Matern(length_scale=[2, 1.43, 2], nu=2.5) + WhiteKernel(noise_level=1e-12)",b1a1577ef05587dc418482be98e2b9f4d59cce8190d53e05879c177f4d22a058,False,prospective_subject_001,nonlinear_stiffness_strong,MISMATCH,POST_REJECTION_DEVELOPMENT,nonlinear_stiffness,STRONG,nonlinear_stiffness,"{""b2_hip_nm_s2_per_rad2"":0.0,""b2_knee_nm_s2_per_rad2"":0.0,""k3_hip_nm_per_rad3"":4.0,""k3_knee_nm_per_rad3"":3.5,""k_coupling_asymmetry"":0.0,""k_coupling_nm_per_rad"":0.0,""residual_torque_frequency"":0.0,""residual_torque_scale_nm"":0.0}",20260804
prospective_subject_001__nonlinear_stiffness_strong,BO_B_MODEL_SCREENED,1,asym_h-5.000_k-5.000_p+0.03000,-5,-5,0.03,0.975872468252,0.939406522387,-0.0364659458654,True,0,0.01,0.975872468252,,FIXED_MODEL_PREDICTED_C1,1,ZERO_RESIDUAL_PRIOR_BEFORE_FIRST_QUERY,973de2d68edf561b94e3ff86fc042eebaed6c5f462457980db52b2f54bb5f6be,False,prospective_subject_001,nonlinear_stiffness_strong,MISMATCH,POST_REJECTION_DEVELOPMENT,nonlinear_stiffness,STRONG,nonlinear_stiffness,"{""b2_hip_nm_s2_per_rad2"":0.0,""b2_knee_nm_s2_per_rad2"":0.0,""k3_hip_nm_per_rad3"":4.0,""k3_knee_nm_per_rad3"":3.5,""k_coupling_asymmetry"":0.0,""k_coupling_nm_per_rad"":0.0,""residual_torque_frequency"":0.0,""residual_torque_scale_nm"":0.0}",20260804
prospective_subject_001__nonlinear_stiffness_strong,BO_B_MODEL_SCREENED,2,asym_h-5.000_k-5.000_p+0.01750,-5,-5,0.0175,0.975978491651,0.939252227319,-0.0367262643325,True,-0.0227476437299,0.0285010813262,0.953230847921,0.00577004390765,EXPECTED_IMPROVEMENT_MAXIMUM,0.939406522387,"0.0365**2 * Matern(length_scale=[0.5, 0.5, 0.5], nu=2.5) + WhiteKernel(noise_level=1e-08)",b220eb5d5d0dadabe1f0717ad670871f7c85b1a51266a40cabdeaed191e91a0b,False,prospective_subject_001,nonlinear_stiffness_strong,MISMATCH,POST_REJECTION_DEVELOPMENT,nonlinear_stiffness,STRONG,nonlinear_stiffness,"{""b2_hip_nm_s2_per_rad2"":0.0,""b2_knee_nm_s2_per_rad2"":0.0,""k3_hip_nm_per_rad3"":4.0,""k3_knee_nm_per_rad3"":3.5,""k_coupling_asymmetry"":0.0,""k_coupling_nm_per_rad"":0.0,""residual_torque_frequency"":0.0,""residual_torque_scale_nm"":0.0}",20260804
prospective_subject_001__nonlinear_stiffness_strong,BO_B_MODEL_SCREENED,3,asym_h-4.000_k-5.000_p+0.02250,-4,-5,0.0225,0.976191942755,0.941415184049,-0.0347767587063,True,-0.0290817784807,0.0160945967267,0.947110164274,0.00324227388324,EXPECTED_IMPROVEMENT_MAXIMUM,0.939252227319,"0.0261**2 * Matern(length_scale=[0.5, 0.5, 2], nu=2.5) + WhiteKernel(noise_level=1e-12)",b794a31d009abcfa58cc525caaacdf385f7ece2166d76ca40f6a0e7f2f7aa495,False,prospective_subject_001,nonlinear_stiffness_strong,MISMATCH,POST_REJECTION_DEVELOPMENT,nonlinear_stiffness,STRONG,nonlinear_stiffness,"{""b2_hip_nm_s2_per_rad2"":0.0,""b2_knee_nm_s2_per_rad2"":0.0,""k3_hip_nm_per_rad3"":4.0,""k3_knee_nm_per_rad3"":3.5,""k_coupling_asymmetry"":0.0,""k_coupling_nm_per_rad"":0.0,""residual_torque_frequency"":0.0,""residual_torque_scale_nm"":0.0}",20260804
prospective_subject_001__nonlinear_stiffness_strong,BO_B_MODEL_SCREENED,4,asym_h-5.000_k-4.250_p+0.02250,-5,-4.25,0.0225,0.979278576091,0.946375048611,-0.0329035274795,True,-0.0320523297502,0.0108117902871,0.94722624634,0.00144895787825,EXPECTED_IMPROVEMENT_MAXIMUM,0.939252227319,"0.0219**2 * Matern(length_scale=[2, 0.5, 2], nu=2.5) + WhiteKernel(noise_level=5.23e-12)",62bcda0d59c1da24b99da5fabf2495d5477edd1b332856e0048ac82cb62ea022,False,prospective_subject_001,nonlinear_stiffness_strong,MISMATCH,POST_REJECTION_DEVELOPMENT,nonlinear_stiffness,STRONG,nonlinear_stiffness,"{""b2_hip_nm_s2_per_rad2"":0.0,""b2_knee_nm_s2_per_rad2"":0.0,""k3_hip_nm_per_rad3"":4.0,""k3_knee_nm_per_rad3"":3.5,""k_coupling_asymmetry"":0.0,""k_coupling_nm_per_rad"":0.0,""residual_torque_frequency"":0.0,""residual_torque_scale_nm"":0.0}",20260804
prospective_subject_001__nonlinear_stiffness_strong,BO_B_MODEL_SCREENED,5,asym_h-5.000_k-5.000_p-0.02750,-5,-5,-0.0275,0.976350100358,0.939023952118,-0.03732614824,True,-0.0236580173191,0.0129452259808,0.952692083039,0.00100231943446,EXPECTED_IMPROVEMENT_MAXIMUM,0.939252227319,"0.0209**2 * Matern(length_scale=[2, 1.43, 2], nu=2.5) + WhiteKernel(noise_level=1e-12)",b1a1577ef05587dc418482be98e2b9f4d59cce8190d53e05879c177f4d22a058,False,prospective_subject_001,nonlinear_stiffness_strong,MISMATCH,POST_REJECTION_DEVELOPMENT,nonlinear_stiffness,STRONG,nonlinear_stiffness,"{""b2_hip_nm_s2_per_rad2"":0.0,""b2_knee_nm_s2_per_rad2"":0.0,""k3_hip_nm_per_rad3"":4.0,""k3_knee_nm_per_rad3"":3.5,""k_coupling_asymmetry"":0.0,""k_coupling_nm_per_rad"":0.0,""residual_torque_frequency"":0.0,""residual_torque_scale_nm"":0.0}",20260804
prospective_subject_002__matched_linear,BO_A_FULL_FEASIBLE,1,asym_h-1.000_k-5.000_p+0.03000,-1,-5,0.03,0.975598831421,0.97559883142,-4.32320845789e-13,True,0,0.01,0.975598831421,,FIXED_MODEL_PREDICTED_C1,1,ZERO_RESIDUAL_PRIOR_BEFORE_FIRST_QUERY,26857f469e87202a87f6bdfaf3a097195a9d08d724a902dd036f54ae205d5acc,False,prospective_subject_002,matched_linear,MATCHED,POST_REJECTION_DEVELOPMENT,matched_linear,MATCHED,,"{""b2_hip_nm_s2_per_rad2"":0.0,""b2_knee_nm_s2_per_rad2"":0.0,""k3_hip_nm_per_rad3"":0.0,""k3_knee_nm_per_rad3"":0.0,""k_coupling_asymmetry"":0.0,""k_coupling_nm_per_rad"":0.0,""residual_torque_frequency"":0.0,""residual_torque_scale_nm"":0.0}",20260802
prospective_subject_002__matched_linear,BO_A_FULL_FEASIBLE,2,asym_h+2.000_k-5.000_p+0.03000,2,-5,0.03,0.974173691782,0.974173691782,-4.85389506366e-13,True,-9.10262342414e-14,9.77631429596e-05,0.974173691782,0.00142513963857,EXPECTED_IMPROVEMENT_MAXIMUM,0.97559883142,"0.0001**2 * Matern(length_scale=[0.5, 0.5, 0.5], nu=2.5) + WhiteKernel(noise_level=1e-12)",07857804fb0fc975babac4cf68cee347284dfa45b0ce4fda8575a4d3c71e23f6,False,prospective_subject_002,matched_linear,MATCHED,POST_REJECTION_DEVELOPMENT,matched_linear,MATCHED,,"{""b2_hip_nm_s2_per_rad2"":0.0,""b2_knee_nm_s2_per_rad2"":0.0,""k3_hip_nm_per_rad3"":0.0,""k3_knee_nm_per_rad3"":0.0,""k_coupling_asymmetry"":0.0,""k_coupling_nm_per_rad"":0.0,""residual_torque_frequency"":0.0,""residual_torque_scale_nm"":0.0}",20260802
prospective_subject_002__matched_linear,BO_A_FULL_FEASIBLE,3,asym_h+2.000_k-5.000_p+0.02000,2,-5,0.02,0.974241606792,0.974241606792,-4.87943019323e-13,True,-3.53964280905e-13,6.85073222854e-05,0.974241606792,5.802314593e-06,EXPECTED_IMPROVEMENT_MAXIMUM,0.974173691782,"0.0001**2 * Matern(length_scale=[2, 0.5, 0.5], nu=2.5) + WhiteKernel(noise_level=1e-12)",7256c269f4f757c8b33f4dfe6a796ee6c2f6d768ce7d6d01a772e82fd06a49fe,False,prospective_subject_002,matched_linear,MATCHED,POST_REJECTION_DEVELOPMENT,matched_linear,MATCHED,,"{""b2_hip_nm_s2_per_rad2"":0.0,""b2_knee_nm_s2_per_rad2"":0.0,""k3_hip_nm_per_rad3"":0.0,""k3_knee_nm_per_rad3"":0.0,""k_coupling_asymmetry"":0.0,""k_coupling_nm_per_rad"":0.0,""residual_torque_frequency"":0.0,""residual_torque_scale_nm"":0.0}",20260802
