case_id,subject_id,scenario_name,policy_id,policy_role,iteration,trial_purpose,selection_mode,trajectory_id,alpha_hip,alpha_knee,alpha_phase,operating_alpha_hip_before,operating_alpha_knee_before,operating_alpha_phase_before,operating_alpha_hip_after,operating_alpha_knee_after,operating_alpha_phase_after,best_alpha_hip_before,best_alpha_knee_before,best_alpha_phase_before,best_alpha_hip_after,best_alpha_knee_after,best_alpha_phase_after,J_pred,actual_J,operating_actual_J_before,best_actual_J_before,best_actual_J_after,delta_J_pred_one_step,delta_J_actual_vs_operating,direct_decision_uncertainty,accepted_meaningful_improvement,executed_false_improvement,bundle_step_harmful,bundle_authorization_id,bundle_length,bundle_authorized_execution_count,queued_later_bundle_steps,bundle_authorization_invalidated,model_refit_after_execution,full_map_recomputed_after_execution,support_growth,decision_value_zero,consecutive_zero_decision_value,cumulative_regret_vs_best_before,truth_accessed_before_selection,selection_token,manifest_sha_verified_before_truth,execution_status,stop_reason_after_iteration
heavy_leg__matched_linear,heavy_leg,matched_linear,R1_G0_BUNDLE_SCALE_P95_S0,PRIMARY_BUNDLE_EFFECT,6,EXPLOIT,DIRECT_ONE_STEP,asym_h+0.000_k-5.000_p+0.00000,0,-5,0,0,-4,0,0,-5,0,0,-4,0,0,-5,0,0.967787438536,0.967782002335,0.974003269453,0.974003269453,0.967782002335,-0.00622122736161,-0.00622126711817,1.7763568394e-15,True,False,False,,,0,False,False,True,True,0,False,0,0,False,622b5514819ede6f35b6ce54a034d6a368f504002a6d0e7e5f0fa4f7acf9e0e4,True,EXECUTED,
heavy_leg__matched_linear,heavy_leg,matched_linear,R1_G0_BUNDLE_SCALE_P95_S0,PRIMARY_BUNDLE_EFFECT,7,EXPLORE,EXPLORE,asym_h+0.500_k+0.000_p+0.00000,0.5,0,0,0,-5,0,0,-5,0,0,-5,0,0,-5,0,0.99870663625,0.998706043352,0.967782002335,0.967782002335,0.967782002335,0.0309191977138,0.0309240410168,1.7763568394e-15,False,False,False,,,0,False,False,True,True,550,True,1,0.0309240410168,False,56810fd6c0e29e5289e3c8c45636351a2cb74e23814065fabd459d3477e99e32,True,EXECUTED,
heavy_leg__matched_linear,heavy_leg,matched_linear,R1_G0_BUNDLE_SCALE_P95_S0,PRIMARY_BUNDLE_EFFECT,8,EXPLORE,EXPLORE,asym_h+0.750_k+0.000_p+0.00000,0.75,0,0,0,-5,0,0,-5,0,0,-5,0,0,-5,0,0.998069869126,0.998069276508,0.967782002335,0.967782002335,0.967782002335,0.0302824305897,0.0302872741735,1.7763568394e-15,False,False,False,,,0,False,False,True,True,550,True,2,0.0612113151903,False,509b85fcc1da9248edd5994516b56e819f0270f0c0716a7a27b89defff97f54a,True,EXECUTED,
heavy_leg__matched_linear,heavy_leg,matched_linear,R1_G0_BUNDLE_SCALE_P95_S0,PRIMARY_BUNDLE_EFFECT,9,EXPLORE,EXPLORE,asym_h+1.000_k+0.000_p+0.00000,1,0,0,0,-5,0,0,-5,0,0,-5,0,0,-5,0,0.997437988045,0.997437395699,0.967782002335,0.967782002335,0.967782002335,0.0296505495089,0.0296553933643,1.7763568394e-15,False,False,False,,,0,False,False,True,True,550,True,3,0.0908667085546,False,c60164c8954b302eef8bd13e7830913ecb9950bc0e323b362340eea521ac0d00,True,EXECUTED,
heavy_leg__matched_linear,heavy_leg,matched_linear,R1_G0_BUNDLE_SCALE_P95_S0,PRIMARY_BUNDLE_EFFECT,10,EXPLORE,EXPLORE,asym_h+1.250_k+0.000_p+0.00000,1.25,0,0,0,-5,0,0,-5,0,0,-5,0,0,-5,0,0.996811008744,0.996810416661,0.967782002335,0.967782002335,0.967782002335,0.029023570208,0.0290284143257,1.7763568394e-15,False,False,False,,,0,False,False,True,True,550,True,4,0.11989512288,False,cf0f5abe0130897dd3aa79ac4bf4128be61d2717e7c488a745aac243aacdccd6,True,EXECUTED,
heavy_leg__matched_linear,heavy_leg,matched_linear,R1_G0_BUNDLE_SCALE_P95_S0,PRIMARY_BUNDLE_EFFECT,11,EXPLORE,EXPLORE,asym_h+1.500_k+0.000_p+0.00000,1.5,0,0,0,-5,0,0,-5,0,0,-5,0,0,-5,0,0.996188946817,0.996188354986,0.967782002335,0.967782002335,0.967782002335,0.0284015082807,0.0284063526514,1.7763568394e-15,False,False,False,,,0,False,False,True,True,550,True,5,0.148301475532,False,eb902c0562d0e9c6ae5a4c6ef46fb158e7244b5268d7a5272a0484019b0ecadd,True,EXECUTED,
heavy_leg__matched_linear,heavy_leg,matched_linear,R1_G0_BUNDLE_SCALE_P95_S0,PRIMARY_BUNDLE_EFFECT,12,EXPLORE,EXPLORE,asym_h+1.750_k+0.000_p+0.00000,1.75,0,0,0,-5,0,0,-5,0,0,-5,0,0,-5,0,0.995571817713,0.995571226126,0.967782002335,0.967782002335,0.967782002335,0.0277843791768,0.0277892237913,1.7763568394e-15,False,False,False,,,0,False,False,True,True,550,True,6,0.176090699323,False,2c45feb4e89b94239c770d6a4a914d588344dea994f3a4503e74dfb8d6fd63b9,True,EXECUTED,
heavy_leg__matched_linear,heavy_leg,matched_linear,R1_G0_BUNDLE_SCALE_P95_S0,PRIMARY_BUNDLE_EFFECT,13,EXPLORE,EXPLORE,asym_h+2.000_k+0.000_p+0.00000,2,0,0,0,-5,0,0,-5,0,0,-5,0,0,-5,0,0.994959636738,0.994959045386,0.967782002335,0.967782002335,0.967782002335,0.0271721982021,0.027177043051,1.7763568394e-15,False,False,False,,,0,False,False,True,True,550,True,7,0.203267742374,False,566963329372b3cb055c83fbfdaec1f92aaf5e64f2d7a1d4da806b761da1f24d,True,EXECUTED,
heavy_leg__matched_linear,heavy_leg,matched_linear,R2_G0_BUNDLE_SCALE_P95_S2,PRIMARY_MINIMAL_NEXT_REVISION,1,EXPLORE,EXPLORE,asym_h+0.250_k+0.000_p+0.00000,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999348273538,0.99934768035,1,1,1,-0.000651726461822,-0.00065231965009,1.7763568394e-15,False,False,False,,,0,False,False,True,True,4450,False,0,0,False,84ee99141069e39b4f9e8173f7b33f046637ade4fb01c9e2e6ddf5c170391e99,True,EXECUTED,
heavy_leg__matched_linear,heavy_leg,matched_linear,R2_G0_BUNDLE_SCALE_P95_S2,PRIMARY_MINIMAL_NEXT_REVISION,2,EXPLOIT,DIRECT_ONE_STEP,asym_h+0.000_k-1.000_p+0.00000,0,-1,0,0,0,0,0,-1,0,0,0,0,0,-1,0,0.993334710259,0.993329429486,1,1,0.993329429486,-0.00666528974099,-0.00667057051426,1.7763568394e-15,True,False,False,,,0,False,False,True,True,0,False,0,0,False,9d855de31068297e0b9a46d8324d965b43648bf49f11a8884ba978f7a257ab42,True,EXECUTED,
heavy_leg__matched_linear,heavy_leg,matched_linear,R2_G0_BUNDLE_SCALE_P95_S2,PRIMARY_MINIMAL_NEXT_REVISION,3,EXPLOIT,DIRECT_ONE_STEP,asym_h+0.000_k-2.000_p+0.00000,0,-2,0,0,-1,0,0,-2,0,0,-1,0,0,-2,0,0.986781706663,0.986776387938,0.993329429486,0.993329429486,0.986776387938,-0.00655300359635,-0.00655304154774,1.7763568394e-15,True,False,False,,,0,False,False,True,True,0,False,0,0,False,0c159059682bc55b01517fdf1783e458d86cce33e85042ebfafebf7e2d51c046,True,EXECUTED,
heavy_leg__matched_linear,heavy_leg,matched_linear,R2_G0_BUNDLE_SCALE_P95_S2,PRIMARY_MINIMAL_NEXT_REVISION,4,EXPLOIT,DIRECT_ONE_STEP,asym_h+0.000_k-3.000_p+0.00000,0,-3,0,0,-2,0,0,-3,0,0,-2,0,0,-3,0,0.980339882189,0.980334524906,0.986776387938,0.986776387938,0.980334524906,-0.00644182447333,-0.00644186303234,1.7763568394e-15,True,False,False,,,0,False,False,True,True,0,False,0,0,False,d686184ff3cedafe21d761908c0beccfe976809ba499e64e77663c49523a2871,True,EXECUTED,
heavy_leg__matched_linear,heavy_leg,matched_linear,R2_G0_BUNDLE_SCALE_P95_S2,PRIMARY_MINIMAL_NEXT_REVISION,5,EXPLOIT,DIRECT_ONE_STEP,asym_h+0.000_k-4.000_p+0.00000,0,-4,0,0,-3,0,0,-4,0,0,-3,0,0,-4,0,0.974008665898,0.974003269453,0.980334524906,0.980334524906,0.974003269453,-0.00633121629165,-0.00633125545255,1.7763568394e-15,True,False,False,,,0,False,False,True,True,0,False,0,0,False,addb0cb3ba9965b80a11a9965f45addcc6af2b91284c84f1a5f04ad70b98e986,True,EXECUTED,
heavy_leg__matched_linear,heavy_leg,matched_linear,R2_G0_BUNDLE_SCALE_P95_S2,PRIMARY_MINIMAL_NEXT_REVISION,6,EXPLOIT,DIRECT_ONE_STEP,asym_h+0.000_k-5.000_p+0.00000,0,-5,0,0,-4,0,0,-5,0,0,-4,0,0,-5,0,0.967787438536,0.967782002335,0.974003269453,0.974003269453,0.967782002335,-0.00622122736161,-0.00622126711817,1.7763568394e-15,True,False,False,,,0,False,False,True,True,0,False,0,0,False,622b5514819ede6f35b6ce54a034d6a368f504002a6d0e7e5f0fa4f7acf9e0e4,True,EXECUTED,
heavy_leg__matched_linear,heavy_leg,matched_linear,R2_G0_BUNDLE_SCALE_P95_S2,PRIMARY_MINIMAL_NEXT_REVISION,7,EXPLORE,EXPLORE,asym_h+0.500_k+0.000_p+0.00000,0.5,0,0,0,-5,0,0,-5,0,0,-5,0,0,-5,0,0.99870663625,0.998706043352,0.967782002335,0.967782002335,0.967782002335,0.0309191977138,0.0309240410168,1.7763568394e-15,False,False,False,,,0,False,False,True,True,550,True,1,0.0309240410168,False,56810fd6c0e29e5289e3c8c45636351a2cb74e23814065fabd459d3477e99e32,True,EXECUTED,
heavy_leg__matched_linear,heavy_leg,matched_linear,R2_G0_BUNDLE_SCALE_P95_S2,PRIMARY_MINIMAL_NEXT_REVISION,8,EXPLORE,EXPLORE,asym_h+0.750_k+0.000_p+0.00000,0.75,0,0,0,-5,0,0,-5,0,0,-5,0,0,-5,0,0.998069869126,0.998069276508,0.967782002335,0.967782002335,0.967782002335,0.0302824305897,0.0302872741735,1.7763568394e-15,False,False,False,,,0,False,False,True,True,550,True,2,0.0612113151903,False,509b85fcc1da9248edd5994516b56e819f0270f0c0716a7a27b89defff97f54a,True,EXECUTED,STOP_DECISION_VALUE_ZERO_RUN_K
heavy_leg__matched_linear,heavy_leg,matched_linear,R3_G0_BUNDLE_SCALE_P99_S2,P99_SENSITIVITY,1,EXPLORE,EXPLORE,asym_h+0.250_k+0.000_p+0.00000,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999348273538,0.99934768035,1,1,1,-0.000651726461822,-0.00065231965009,1.7763568394e-15,False,False,False,,,0,False,False,True,True,4450,False,0,0,False,84ee99141069e39b4f9e8173f7b33f046637ade4fb01c9e2e6ddf5c170391e99,True,EXECUTED,
heavy_leg__matched_linear,heavy_leg,matched_linear,R3_G0_BUNDLE_SCALE_P99_S2,P99_SENSITIVITY,2,EXPLOIT,DIRECT_ONE_STEP,asym_h+0.000_k-1.000_p+0.00000,0,-1,0,0,0,0,0,-1,0,0,0,0,0,-1,0,0.993334710259,0.993329429486,1,1,0.993329429486,-0.00666528974099,-0.00667057051426,1.7763568394e-15,True,False,False,,,0,False,False,True,True,0,False,0,0,False,9d855de31068297e0b9a46d8324d965b43648bf49f11a8884ba978f7a257ab42,True,EXECUTED,
heavy_leg__matched_linear,heavy_leg,matched_linear,R3_G0_BUNDLE_SCALE_P99_S2,P99_SENSITIVITY,3,EXPLOIT,DIRECT_ONE_STEP,asym_h+0.000_k-2.000_p+0.00000,0,-2,0,0,-1,0,0,-2,0,0,-1,0,0,-2,0,0.986781706663,0.986776387938,0.993329429486,0.993329429486,0.986776387938,-0.00655300359635,-0.00655304154774,1.7763568394e-15,True,False,False,,,0,False,False,True,True,0,False,0,0,False,0c159059682bc55b01517fdf1783e458d86cce33e85042ebfafebf7e2d51c046,True,EXECUTED,
heavy_leg__matched_linear,heavy_leg,matched_linear,R3_G0_BUNDLE_SCALE_P99_S2,P99_SENSITIVITY,4,EXPLOIT,DIRECT_ONE_STEP,asym_h+0.000_k-3.000_p+0.00000,0,-3,0,0,-2,0,0,-3,0,0,-2,0,0,-3,0,0.980339882189,0.980334524906,0.986776387938,0.986776387938,0.980334524906,-0.00644182447333,-0.00644186303234,1.7763568394e-15,True,False,False,,,0,False,False,True,True,0,False,0,0,False,d686184ff3cedafe21d761908c0beccfe976809ba499e64e77663c49523a2871,True,EXECUTED,
heavy_leg__matched_linear,heavy_leg,matched_linear,R3_G0_BUNDLE_SCALE_P99_S2,P99_SENSITIVITY,5,EXPLOIT,DIRECT_ONE_STEP,asym_h+0.000_k-4.000_p+0.00000,0,-4,0,0,-3,0,0,-4,0,0,-3,0,0,-4,0,0.974008665898,0.974003269453,0.980334524906,0.980334524906,0.974003269453,-0.00633121629165,-0.00633125545255,1.7763568394e-15,True,False,False,,,0,False,False,True,True,0,False,0,0,False,addb0cb3ba9965b80a11a9965f45addcc6af2b91284c84f1a5f04ad70b98e986,True,EXECUTED,
heavy_leg__matched_linear,heavy_leg,matched_linear,R3_G0_BUNDLE_SCALE_P99_S2,P99_SENSITIVITY,6,EXPLOIT,DIRECT_ONE_STEP,asym_h+0.000_k-5.000_p+0.00000,0,-5,0,0,-4,0,0,-5,0,0,-4,0,0,-5,0,0.967787438536,0.967782002335,0.974003269453,0.974003269453,0.967782002335,-0.00622122736161,-0.00622126711817,1.7763568394e-15,True,False,False,,,0,False,False,True,True,0,False,0,0,False,622b5514819ede6f35b6ce54a034d6a368f504002a6d0e7e5f0fa4f7acf9e0e4,True,EXECUTED,
heavy_leg__matched_linear,heavy_leg,matched_linear,R3_G0_BUNDLE_SCALE_P99_S2,P99_SENSITIVITY,7,EXPLORE,EXPLORE,asym_h+0.500_k+0.000_p+0.00000,0.5,0,0,0,-5,0,0,-5,0,0,-5,0,0,-5,0,0.99870663625,0.998706043352,0.967782002335,0.967782002335,0.967782002335,0.0309191977138,0.0309240410168,1.7763568394e-15,False,False,False,,,0,False,False,True,True,550,True,1,0.0309240410168,False,56810fd6c0e29e5289e3c8c45636351a2cb74e23814065fabd459d3477e99e32,True,EXECUTED,
heavy_leg__matched_linear,heavy_leg,matched_linear,R3_G0_BUNDLE_SCALE_P99_S2,P99_SENSITIVITY,8,EXPLORE,EXPLORE,asym_h+0.750_k+0.000_p+0.00000,0.75,0,0,0,-5,0,0,-5,0,0,-5,0,0,-5,0,0.998069869126,0.998069276508,0.967782002335,0.967782002335,0.967782002335,0.0302824305897,0.0302872741735,1.7763568394e-15,False,False,False,,,0,False,False,True,True,550,True,2,0.0612113151903,False,509b85fcc1da9248edd5994516b56e819f0270f0c0716a7a27b89defff97f54a,True,EXECUTED,STOP_DECISION_VALUE_ZERO_RUN_K
heavy_leg__matched_linear,heavy_leg,matched_linear,R4_G0_BUNDLE_SCALE_AXIS_P95_S2,SCALE_AXIS_SENSITIVITY,1,EXPLORE,EXPLORE,asym_h+0.250_k+0.000_p+0.00000,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999348273538,0.99934768035,1,1,1,-0.000651726461822,-0.00065231965009,1.7763568394e-15,False,False,False,,,0,False,False,True,True,4450,False,0,0,False,84ee99141069e39b4f9e8173f7b33f046637ade4fb01c9e2e6ddf5c170391e99,True,EXECUTED,
heavy_leg__matched_linear,heavy_leg,matched_linear,R4_G0_BUNDLE_SCALE_AXIS_P95_S2,SCALE_AXIS_SENSITIVITY,2,EXPLOIT,DIRECT_ONE_STEP,asym_h+0.000_k-1.000_p+0.00000,0,-1,0,0,0,0,0,-1,0,0,0,0,0,-1,0,0.993334710259,0.993329429486,1,1,0.993329429486,-0.00666528974099,-0.00667057051426,1.7763568394e-15,True,False,False,,,0,False,False,True,True,0,False,0,0,False,9d855de31068297e0b9a46d8324d965b43648bf49f11a8884ba978f7a257ab42,True,EXECUTED,
heavy_leg__matched_linear,heavy_leg,matched_linear,R4_G0_BUNDLE_SCALE_AXIS_P95_S2,SCALE_AXIS_SENSITIVITY,3,EXPLOIT,DIRECT_ONE_STEP,asym_h+0.000_k-2.000_p+0.00000,0,-2,0,0,-1,0,0,-2,0,0,-1,0,0,-2,0,0.986781706663,0.986776387938,0.993329429486,0.993329429486,0.986776387938,-0.00655300359635,-0.00655304154774,1.7763568394e-15,True,False,False,,,0,False,False,True,True,0,False,0,0,False,0c159059682bc55b01517fdf1783e458d86cce33e85042ebfafebf7e2d51c046,True,EXECUTED,
heavy_leg__matched_linear,heavy_leg,matched_linear,R4_G0_BUNDLE_SCALE_AXIS_P95_S2,SCALE_AXIS_SENSITIVITY,4,EXPLOIT,DIRECT_ONE_STEP,asym_h+0.000_k-3.000_p+0.00000,0,-3,0,0,-2,0,0,-3,0,0,-2,0,0,-3,0,0.980339882189,0.980334524906,0.986776387938,0.986776387938,0.980334524906,-0.00644182447333,-0.00644186303234,1.7763568394e-15,True,False,False,,,0,False,False,True,True,0,False,0,0,False,d686184ff3cedafe21d761908c0beccfe976809ba499e64e77663c49523a2871,True,EXECUTED,
heavy_leg__matched_linear,heavy_leg,matched_linear,R4_G0_BUNDLE_SCALE_AXIS_P95_S2,SCALE_AXIS_SENSITIVITY,5,EXPLOIT,DIRECT_ONE_STEP,asym_h+0.000_k-4.000_p+0.00000,0,-4,0,0,-3,0,0,-4,0,0,-3,0,0,-4,0,0.974008665898,0.974003269453,0.980334524906,0.980334524906,0.974003269453,-0.00633121629165,-0.00633125545255,1.7763568394e-15,True,False,False,,,0,False,False,True,True,0,False,0,0,False,addb0cb3ba9965b80a11a9965f45addcc6af2b91284c84f1a5f04ad70b98e986,True,EXECUTED,
heavy_leg__matched_linear,heavy_leg,matched_linear,R4_G0_BUNDLE_SCALE_AXIS_P95_S2,SCALE_AXIS_SENSITIVITY,6,EXPLOIT,DIRECT_ONE_STEP,asym_h+0.000_k-5.000_p+0.00000,0,-5,0,0,-4,0,0,-5,0,0,-4,0,0,-5,0,0.967787438536,0.967782002335,0.974003269453,0.974003269453,0.967782002335,-0.00622122736161,-0.00622126711817,1.7763568394e-15,True,False,False,,,0,False,False,True,True,0,False,0,0,False,622b5514819ede6f35b6ce54a034d6a368f504002a6d0e7e5f0fa4f7acf9e0e4,True,EXECUTED,
heavy_leg__matched_linear,heavy_leg,matched_linear,R4_G0_BUNDLE_SCALE_AXIS_P95_S2,SCALE_AXIS_SENSITIVITY,7,EXPLORE,EXPLORE,asym_h+0.500_k+0.000_p+0.00000,0.5,0,0,0,-5,0,0,-5,0,0,-5,0,0,-5,0,0.99870663625,0.998706043352,0.967782002335,0.967782002335,0.967782002335,0.0309191977138,0.0309240410168,1.7763568394e-15,False,False,False,,,0,False,False,True,True,550,True,1,0.0309240410168,False,56810fd6c0e29e5289e3c8c45636351a2cb74e23814065fabd459d3477e99e32,True,EXECUTED,
heavy_leg__matched_linear,heavy_leg,matched_linear,R4_G0_BUNDLE_SCALE_AXIS_P95_S2,SCALE_AXIS_SENSITIVITY,8,EXPLORE,EXPLORE,asym_h+0.750_k+0.000_p+0.00000,0.75,0,0,0,-5,0,0,-5,0,0,-5,0,0,-5,0,0.998069869126,0.998069276508,0.967782002335,0.967782002335,0.967782002335,0.0302824305897,0.0302872741735,1.7763568394e-15,False,False,False,,,0,False,False,True,True,550,True,2,0.0612113151903,False,509b85fcc1da9248edd5994516b56e819f0270f0c0716a7a27b89defff97f54a,True,EXECUTED,STOP_DECISION_VALUE_ZERO_RUN_K
baseline__nonlinear_damping_mild,baseline,nonlinear_damping_mild,R0_P2_V1_G0_NO_BUNDLE_S0,P2_V1_COMPARATOR,1,EXPLOIT,DIRECT_ONE_STEP,asym_h+0.000_k-1.000_p+0.00000,0,-1,0,0,0,0,0,-1,0,0,0,0,0,-1,0,0.99409193014,0.994088206232,1,1,0.994088206232,-0.0059080698603,-0.00591179376796,0.000233410250437,True,False,False,,,0,False,False,True,True,0,False,0,0,False,163f64ea48358fdbd8c9863909f79311103a075af89f51df90b8fef036157f4c,True,EXECUTED,
baseline__nonlinear_damping_mild,baseline,nonlinear_damping_mild,R0_P2_V1_G0_NO_BUNDLE_S0,P2_V1_COMPARATOR,2,EXPLOIT,DIRECT_ONE_STEP,asym_h+0.000_k-2.000_p+0.00000,0,-2,0,0,-1,0,0,-2,0,0,-1,0,0,-2,0,0.988261812707,0.988258909883,0.994088206232,0.994088206232,0.988258909883,-0.00583014704818,-0.00582929634889,0.000256795562238,True,False,False,,,0,False,False,True,True,0,False,0,0,False,032f438e385acb28f57e4866e4549948b4b86ff3cca8fdcdaf49effb9e570ec2,True,EXECUTED,
baseline__nonlinear_damping_mild,baseline,nonlinear_damping_mild,R0_P2_V1_G0_NO_BUNDLE_S0,P2_V1_COMPARATOR,3,EXPLOIT,DIRECT_ONE_STEP,asym_h+0.000_k-3.000_p+0.00000,0,-3,0,0,-2,0,0,-3,0,0,-2,0,0,-3,0,0.982508938697,0.982506817284,0.988258909883,0.988258909883,0.982506817284,-0.0057529101987,-0.00575209259893,0.000274715576522,True,False,False,,,0,False,False,True,True,0,False,0,0,False,b0e5eaf01a3d5422c7a0c9e87bbaba9fc6790d5994094ad5d347e4b2700f95b8,True,EXECUTED,
baseline__nonlinear_damping_mild,baseline,nonlinear_damping_mild,R0_P2_V1_G0_NO_BUNDLE_S0,P2_V1_COMPARATOR,4,EXPLOIT,DIRECT_ONE_STEP,asym_h+0.000_k-4.000_p+0.00000,0,-4,0,0,-3,0,0,-4,0,0,-3,0,0,-4,0,0.976832973427,0.976831607263,0.982506817284,0.982506817284,0.976831607263,-0.00567600132816,-0.00567521002104,0.000289123368521,True,False,False,,,0,False,False,True,True,0,False,0,0,False,228dcbaf566e45ee84a73d4493b8a4ff8767056385cc49cb74fec6090751c9a7,True,EXECUTED,
baseline__nonlinear_damping_mild,baseline,nonlinear_damping_mild,R0_P2_V1_G0_NO_BUNDLE_S0,P2_V1_COMPARATOR,5,EXPLOIT,DIRECT_ONE_STEP,asym_h+0.000_k-5.000_p+0.00000,0,-5,0,0,-4,0,0,-5,0,0,-4,0,0,-5,0,0.971233563259,0.971232932129,0.976831607263,0.976831607263,0.971232932129,-0.00559944415833,-0.00559867513412,0.000301095222776,True,False,False,,,0,False,False,True,True,0,False,0,0,False,9cb8e6d9fb353132c749e91e233cfa767d13c44bde621cbe43d22b83c5606a88,True,EXECUTED,
baseline__nonlinear_damping_mild,baseline,nonlinear_damping_mild,R1_G0_BUNDLE_SCALE_P95_S0,PRIMARY_BUNDLE_EFFECT,1,EXPLOIT,DIRECT_ONE_STEP,asym_h+0.000_k-1.000_p+0.00000,0,-1,0,0,0,0,0,-1,0,0,0,0,0,-1,0,0.99409193014,0.994088206232,1,1,0.994088206232,-0.0059080698603,-0.00591179376796,0.000233410250437,True,False,False,,,0,False,False,True,True,0,False,0,0,False,163f64ea48358fdbd8c9863909f79311103a075af89f51df90b8fef036157f4c,True,EXECUTED,
baseline__nonlinear_damping_mild,baseline,nonlinear_damping_mild,R1_G0_BUNDLE_SCALE_P95_S0,PRIMARY_BUNDLE_EFFECT,2,EXPLOIT,DIRECT_ONE_STEP,asym_h+0.000_k-2.000_p+0.00000,0,-2,0,0,-1,0,0,-2,0,0,-1,0,0,-2,0,0.988261812707,0.988258909883,0.994088206232,0.994088206232,0.988258909883,-0.00583014704818,-0.00582929634889,0.000256795562238,True,False,False,,,0,False,False,True,True,0,False,0,0,False,032f438e385acb28f57e4866e4549948b4b86ff3cca8fdcdaf49effb9e570ec2,True,EXECUTED,
baseline__nonlinear_damping_mild,baseline,nonlinear_damping_mild,R1_G0_BUNDLE_SCALE_P95_S0,PRIMARY_BUNDLE_EFFECT,3,EXPLOIT,DIRECT_ONE_STEP,asym_h+0.000_k-3.000_p+0.00000,0,-3,0,0,-2,0,0,-3,0,0,-2,0,0,-3,0,0.982508938697,0.982506817284,0.988258909883,0.988258909883,0.982506817284,-0.0057529101987,-0.00575209259893,0.000274715576522,True,False,False,,,0,False,False,True,True,0,False,0,0,False,b0e5eaf01a3d5422c7a0c9e87bbaba9fc6790d5994094ad5d347e4b2700f95b8,True,EXECUTED,
baseline__nonlinear_damping_mild,baseline,nonlinear_damping_mild,R1_G0_BUNDLE_SCALE_P95_S0,PRIMARY_BUNDLE_EFFECT,4,EXPLOIT,DIRECT_ONE_STEP,asym_h+0.000_k-4.000_p+0.00000,0,-4,0,0,-3,0,0,-4,0,0,-3,0,0,-4,0,0.976832973427,0.976831607263,0.982506817284,0.982506817284,0.976831607263,-0.00567600132816,-0.00567521002104,0.000289123368521,True,False,False,,,0,False,False,True,True,0,False,0,0,False,228dcbaf566e45ee84a73d4493b8a4ff8767056385cc49cb74fec6090751c9a7,True,EXECUTED,
baseline__nonlinear_damping_mild,baseline,nonlinear_damping_mild,R1_G0_BUNDLE_SCALE_P95_S0,PRIMARY_BUNDLE_EFFECT,5,EXPLOIT,DIRECT_ONE_STEP,asym_h+0.000_k-5.000_p+0.00000,0,-5,0,0,-4,0,0,-5,0,0,-4,0,0,-5,0,0.971233563259,0.971232932129,0.976831607263,0.976831607263,0.971232932129,-0.00559944415833,-0.00559867513412,0.000301095222776,True,False,False,,,0,False,False,True,True,0,False,0,0,False,9cb8e6d9fb353132c749e91e233cfa767d13c44bde621cbe43d22b83c5606a88,True,EXECUTED,
baseline__nonlinear_damping_mild,baseline,nonlinear_damping_mild,R2_G0_BUNDLE_SCALE_P95_S2,PRIMARY_MINIMAL_NEXT_REVISION,1,EXPLOIT,DIRECT_ONE_STEP,asym_h+0.000_k-1.000_p+0.00000,0,-1,0,0,0,0,0,-1,0,0,0,0,0,-1,0,0.99409193014,0.994088206232,1,1,0.994088206232,-0.0059080698603,-0.00591179376796,0.000233410250437,True,False,False,,,0,False,False,True,True,0,False,0,0,False,163f64ea48358fdbd8c9863909f79311103a075af89f51df90b8fef036157f4c,True,EXECUTED,
baseline__nonlinear_damping_mild,baseline,nonlinear_damping_mild,R2_G0_BUNDLE_SCALE_P95_S2,PRIMARY_MINIMAL_NEXT_REVISION,2,EXPLOIT,DIRECT_ONE_STEP,asym_h+0.000_k-2.000_p+0.00000,0,-2,0,0,-1,0,0,-2,0,0,-1,0,0,-2,0,0.988261812707,0.988258909883,0.994088206232,0.994088206232,0.988258909883,-0.00583014704818,-0.00582929634889,0.000256795562238,True,False,False,,,0,False,False,True,True,0,False,0,0,False,032f438e385acb28f57e4866e4549948b4b86ff3cca8fdcdaf49effb9e570ec2,True,EXECUTED,
baseline__nonlinear_damping_mild,baseline,nonlinear_damping_mild,R2_G0_BUNDLE_SCALE_P95_S2,PRIMARY_MINIMAL_NEXT_REVISION,3,EXPLOIT,DIRECT_ONE_STEP,asym_h+0.000_k-3.000_p+0.00000,0,-3,0,0,-2,0,0,-3,0,0,-2,0,0,-3,0,0.982508938697,0.982506817284,0.988258909883,0.988258909883,0.982506817284,-0.0057529101987,-0.00575209259893,0.000274715576522,True,False,False,,,0,False,False,True,True,0,False,0,0,False,b0e5eaf01a3d5422c7a0c9e87bbaba9fc6790d5994094ad5d347e4b2700f95b8,True,EXECUTED,
baseline__nonlinear_damping_mild,baseline,nonlinear_damping_mild,R2_G0_BUNDLE_SCALE_P95_S2,PRIMARY_MINIMAL_NEXT_REVISION,4,EXPLOIT,DIRECT_ONE_STEP,asym_h+0.000_k-4.000_p+0.00000,0,-4,0,0,-3,0,0,-4,0,0,-3,0,0,-4,0,0.976832973427,0.976831607263,0.982506817284,0.982506817284,0.976831607263,-0.00567600132816,-0.00567521002104,0.000289123368521,True,False,False,,,0,False,False,True,True,0,False,0,0,False,228dcbaf566e45ee84a73d4493b8a4ff8767056385cc49cb74fec6090751c9a7,True,EXECUTED,
